SOIL_LANDSCAPE_ID,ERI_1981_VAL,ERI_1981_CLASS,ERI_1981_CLASS_EN,ERI_1981_CLASS_FR,ERI_1986_VAL,ERI_1986_CLASS,ERI_1986_CLASS_EN,ERI_1986_CLASS_FR,ERI_1991_VAL,ERI_1991_CLASS,ERI_1991_CLASS_EN,ERI_1991_CLASS_FR,ERI_1996_VAL,ERI_1996_CLASS,ERI_1996_CLASS_EN,ERI_1996_CLASS_FR,ERI_2001_VAL,ERI_2001_CLASS,ERI_2001_CLASS_EN,ERI_2001_CLASS_FR,ERI_2006_VAL,ERI_2006_CLASS,ERI_2006_CLASS_EN,ERI_2006_CLASS_FR,ERI_2011_VAL,ERI_2011_CLASS,ERI_2011_CLASS_EN,ERI_2011_CLASS_FR,ERI_2016_VAL,ERI_2016_CLASS,ERI_2016_CLASS_EN,ERI_2016_CLASS_FR,ERI_2021_VAL,ERI_2021_CLASS,ERI_2021_CLASS_EN,ERI_2021_CLASS_FR,ERI_81_21_CHG_VAL,ERI_81_21_CHG_CLASS,ERI_81_21_CHG_CLASS_EN,ERI_81_21_CHG_CLASS_FR
540095,2.846,1,Very Low,Très faible,3.116,1,Very Low,Très faible,3.106,1,Very Low,Très faible,3.312,1,Very Low,Très faible,3.948,1,Very Low,Très faible,3.318,1,Very Low,Très faible,2.996,1,Very Low,Très faible,3.086,1,Very Low,Très faible,2.985,1,Very Low,Très faible,0.139,0,Little or no change,Peu ou pas de changement
540096,2.604,1,Very Low,Très faible,2.681,1,Very Low,Très faible,2.874,1,Very Low,Très faible,2.957,1,Very Low,Très faible,3.621,1,Very Low,Très faible,3.01,1,Very Low,Très faible,3.137,1,Very Low,Très faible,3.196,1,Very Low,Très faible,3.088,1,Very Low,Très faible,0.484,0,Little or no change,Peu ou pas de changement
540097,3.2,1,Very Low,Très faible,3.04,1,Very Low,Très faible,2.626,1,Very Low,Très faible,2.765,1,Very Low,Très faible,4.377,1,Very Low,Très faible,3.865,1,Very Low,Très faible,2.11,1,Very Low,Très faible,3.581,1,Very Low,Très faible,2.597,1,Very Low,Très faible,-0.603,0,Little or no change,Peu ou pas de changement
540098,1.893,1,Very Low,Très faible,1.859,1,Very Low,Très faible,1.904,1,Very Low,Très faible,1.95,1,Very Low,Très faible,2.3,1,Very Low,Très faible,2.014,1,Very Low,Très faible,1.933,1,Very Low,Très faible,2.129,1,Very Low,Très faible,2.134,1,Very Low,Très faible,0.241,0,Little or no change,Peu ou pas de changement
540099,3.158,1,Very Low,Très faible,2.989,1,Very Low,Très faible,2.869,1,Very Low,Très faible,2.815,1,Very Low,Très faible,3.521,1,Very Low,Très faible,2.963,1,Very Low,Très faible,3.082,1,Very Low,Très faible,3.036,1,Very Low,Très faible,2.98,1,Very Low,Très faible,-0.178,0,Little or no change,Peu ou pas de changement
540100,2.096,1,Very Low,Très faible,2.135,1,Very Low,Très faible,1.881,1,Very Low,Très faible,2.077,1,Very Low,Très faible,2.553,1,Very Low,Très faible,2.159,1,Very Low,Très faible,1.85,1,Very Low,Très faible,2.058,1,Very Low,Très faible,1.158,1,Very Low,Très faible,-0.938,0,Little or no change,Peu ou pas de changement
540101,4.609,1,Very Low,Très faible,5.055,1,Very Low,Très faible,4.822,1,Very Low,Très faible,5.37,1,Very Low,Très faible,5.51,1,Very Low,Très faible,4.483,1,Very Low,Très faible,4.302,1,Very Low,Très faible,4.313,1,Very Low,Très faible,4.072,1,Very Low,Très faible,-0.537,0,Little or no change,Peu ou pas de changement
540102,6.406,2,Low,Faible,5.928,1,Very Low,Très faible,6.474,2,Low,Faible,6.654,2,Low,Faible,8.281,2,Low,Faible,6.388,2,Low,Faible,7.529,2,Low,Faible,8.071,2,Low,Faible,7.892,2,Low,Faible,1.486,1,Increase,Augmentation
540103,4.913,1,Very Low,Très faible,5.103,1,Very Low,Très faible,4.694,1,Very Low,Très faible,5.061,1,Very Low,Très faible,5.607,1,Very Low,Très faible,4.646,1,Very Low,Très faible,4.455,1,Very Low,Très faible,4.232,1,Very Low,Très faible,4.058,1,Very Low,Très faible,-0.855,0,Little or no change,Peu ou pas de changement
540104,2.868,1,Very Low,Très faible,2.793,1,Very Low,Très faible,2.918,1,Very Low,Très faible,2.831,1,Very Low,Très faible,3.365,1,Very Low,Très faible,3.082,1,Very Low,Très faible,2.814,1,Very Low,Très faible,2.977,1,Very Low,Très faible,2.947,1,Very Low,Très faible,0.0790000000000002,0,Little or no change,Peu ou pas de changement
540105,3.131,1,Very Low,Très faible,3.283,1,Very Low,Très faible,3.295,1,Very Low,Très faible,3.331,1,Very Low,Très faible,3.462,1,Very Low,Très faible,2.805,1,Very Low,Très faible,3.198,1,Very Low,Très faible,3.371,1,Very Low,Très faible,1.576,1,Very Low,Très faible,-1.555,-1,Decrease,Diminuation
540106,1.536,1,Very Low,Très faible,1.465,1,Very Low,Très faible,1.523,1,Very Low,Très faible,1.432,1,Very Low,Très faible,1.767,1,Very Low,Très faible,1.461,1,Very Low,Très faible,1.344,1,Very Low,Très faible,1.564,1,Very Low,Très faible,1.529,1,Very Low,Très faible,-0.00700000000000012,0,Little or no change,Peu ou pas de changement
540107,10.024,2,Low,Faible,10.024,2,Low,Faible,10.085,2,Low,Faible,10.594,2,Low,Faible,12.942,3,Moderate,Moyen,11.67,3,Moderate,Moyen,10.425,2,Low,Faible,10.918,2,Low,Faible,10.624,2,Low,Faible,0.600000000000001,0,Little or no change,Peu ou pas de changement
540108,1.999,1,Very Low,Très faible,1.892,1,Very Low,Très faible,2.257,1,Very Low,Très faible,2.185,1,Very Low,Très faible,1.774,1,Very Low,Très faible,2.584,1,Very Low,Très faible,,0,Not Assessed,Elément non évalué,0.836,1,Very Low,Très faible,1.689,1,Very Low,Très faible,-0.31,0,Little or no change,Peu ou pas de changement
540109,3.342,1,Very Low,Très faible,3.405,1,Very Low,Très faible,3.348,1,Very Low,Très faible,3.401,1,Very Low,Très faible,4.1,1,Very Low,Très faible,3.672,1,Very Low,Très faible,3.418,1,Very Low,Très faible,3.937,1,Very Low,Très faible,3.868,1,Very Low,Très faible,0.526,0,Little or no change,Peu ou pas de changement
540110,1.657,1,Very Low,Très faible,1.627,1,Very Low,Très faible,1.79,1,Very Low,Très faible,1.809,1,Very Low,Très faible,2.205,1,Very Low,Très faible,2.007,1,Very Low,Très faible,1.956,1,Very Low,Très faible,2.162,1,Very Low,Très faible,2.115,1,Very Low,Très faible,0.458,0,Little or no change,Peu ou pas de changement
540111,1.686,1,Very Low,Très faible,1.459,1,Very Low,Très faible,1.57,1,Very Low,Très faible,1.452,1,Very Low,Très faible,2.069,1,Very Low,Très faible,1.908,1,Very Low,Très faible,1.784,1,Very Low,Très faible,1.907,1,Very Low,Très faible,1.864,1,Very Low,Très faible,0.178,0,Little or no change,Peu ou pas de changement
540112,34.247,5,Very High,Très élevé,28.212,4,High,Élevé,29.257,4,High,Élevé,30.033,4,High,Élevé,34.733,5,Very High,Très élevé,30.808,4,High,Élevé,24.322,4,High,Élevé,32.758,4,High,Élevé,34.942,5,Very High,Très élevé,0.695,0,Little or no change,Peu ou pas de changement
540113,2.935,1,Very Low,Très faible,2.9,1,Very Low,Très faible,2.285,1,Very Low,Très faible,2.578,1,Very Low,Très faible,2.704,1,Very Low,Très faible,2.47,1,Very Low,Très faible,2.257,1,Very Low,Très faible,2.432,1,Very Low,Très faible,2.405,1,Very Low,Très faible,-0.53,0,Little or no change,Peu ou pas de changement
540114,10.749,2,Low,Faible,10.654,2,Low,Faible,10.075,2,Low,Faible,10.762,2,Low,Faible,13.634,3,Moderate,Moyen,10.956,2,Low,Faible,9.347,2,Low,Faible,9.831,2,Low,Faible,10.146,2,Low,Faible,-0.603,0,Little or no change,Peu ou pas de changement
540115,3.26,1,Very Low,Très faible,3.221,1,Very Low,Très faible,3.167,1,Very Low,Très faible,2.947,1,Very Low,Très faible,3.736,1,Very Low,Très faible,3.645,1,Very Low,Très faible,3.46,1,Very Low,Très faible,3.154,1,Very Low,Très faible,3.348,1,Very Low,Très faible,0.0880000000000001,0,Little or no change,Peu ou pas de changement
540116,1.441,1,Very Low,Très faible,1.203,1,Very Low,Très faible,1.168,1,Very Low,Très faible,1.235,1,Very Low,Très faible,1.197,1,Very Low,Très faible,1.216,1,Very Low,Très faible,0.962,1,Very Low,Très faible,1.189,1,Very Low,Très faible,1.251,1,Very Low,Très faible,-0.19,0,Little or no change,Peu ou pas de changement
541001,7.915,2,Low,Faible,9.63,2,Low,Faible,9.389,2,Low,Faible,11.065,3,Moderate,Moyen,13.784,3,Moderate,Moyen,11.394,3,Moderate,Moyen,9.809,2,Low,Faible,12.53,3,Moderate,Moyen,12.681,3,Moderate,Moyen,4.766,1,Increase,Augmentation
541002,3.786,1,Very Low,Très faible,3.496,1,Very Low,Très faible,3.466,1,Very Low,Très faible,3.912,1,Very Low,Très faible,4.109,1,Very Low,Très faible,3.884,1,Very Low,Très faible,2.904,1,Very Low,Très faible,3.436,1,Very Low,Très faible,3.309,1,Very Low,Très faible,-0.477,0,Little or no change,Peu ou pas de changement
541003,2.717,1,Very Low,Très faible,2.735,1,Very Low,Très faible,2.885,1,Very Low,Très faible,2.989,1,Very Low,Très faible,3.142,1,Very Low,Très faible,2.814,1,Very Low,Très faible,2.669,1,Very Low,Très faible,2.633,1,Very Low,Très faible,2.599,1,Very Low,Très faible,-0.118,0,Little or no change,Peu ou pas de changement
541004,10.424,2,Low,Faible,10.591,2,Low,Faible,10.482,2,Low,Faible,10.466,2,Low,Faible,11.003,3,Moderate,Moyen,9.229,2,Low,Faible,8.668,2,Low,Faible,8.167,2,Low,Faible,7.996,2,Low,Faible,-2.428,-1,Decrease,Diminuation
541005,1.716,1,Very Low,Très faible,1.745,1,Very Low,Très faible,1.732,1,Very Low,Très faible,1.703,1,Very Low,Très faible,1.752,1,Very Low,Très faible,1.556,1,Very Low,Très faible,1.449,1,Very Low,Très faible,1.424,1,Very Low,Très faible,1.39,1,Very Low,Très faible,-0.326,0,Little or no change,Peu ou pas de changement
541006,1.758,1,Very Low,Très faible,1.776,1,Very Low,Très faible,1.898,1,Very Low,Très faible,2.032,1,Very Low,Très faible,2.132,1,Very Low,Très faible,1.936,1,Very Low,Très faible,1.755,1,Very Low,Très faible,1.694,1,Very Low,Très faible,1.67,1,Very Low,Très faible,-0.0880000000000001,0,Little or no change,Peu ou pas de changement
541007,4.613,1,Very Low,Très faible,4.314,1,Very Low,Très faible,4.16,1,Very Low,Très faible,4.184,1,Very Low,Très faible,5.48,1,Very Low,Très faible,4.76,1,Very Low,Très faible,4.634,1,Very Low,Très faible,4.727,1,Very Low,Très faible,4.577,1,Very Low,Très faible,-0.0360000000000005,0,Little or no change,Peu ou pas de changement
541008,2.965,1,Very Low,Très faible,2.996,1,Very Low,Très faible,3.021,1,Very Low,Très faible,3.068,1,Very Low,Très faible,3.092,1,Very Low,Très faible,2.733,1,Very Low,Très faible,2.544,1,Very Low,Très faible,2.473,1,Very Low,Très faible,2.44,1,Very Low,Très faible,-0.525,0,Little or no change,Peu ou pas de changement
541009,5.415,1,Very Low,Très faible,5.677,1,Very Low,Très faible,5.878,1,Very Low,Très faible,5.669,1,Very Low,Très faible,6.246,2,Low,Faible,5.308,1,Very Low,Très faible,5,1,Very Low,Très faible,4.851,1,Very Low,Très faible,4.75,1,Very Low,Très faible,-0.665,0,Little or no change,Peu ou pas de changement
541010,2.746,1,Very Low,Très faible,2.882,1,Very Low,Très faible,2.9,1,Very Low,Très faible,3.117,1,Very Low,Très faible,3.233,1,Very Low,Très faible,2.911,1,Very Low,Très faible,2.725,1,Very Low,Très faible,2.555,1,Very Low,Très faible,2.516,1,Very Low,Très faible,-0.23,0,Little or no change,Peu ou pas de changement
541011,2.974,1,Very Low,Très faible,3.028,1,Very Low,Très faible,3.14,1,Very Low,Très faible,3.316,1,Very Low,Très faible,3.568,1,Very Low,Très faible,3.186,1,Very Low,Très faible,3.052,1,Very Low,Très faible,2.964,1,Very Low,Très faible,2.934,1,Very Low,Très faible,-0.04,0,Little or no change,Peu ou pas de changement
541012,5.663,1,Very Low,Très faible,6.037,2,Low,Faible,6.002,2,Low,Faible,6.079,2,Low,Faible,6.473,2,Low,Faible,5.604,1,Very Low,Très faible,5.296,1,Very Low,Très faible,5.099,1,Very Low,Très faible,5.022,1,Very Low,Très faible,-0.641,0,Little or no change,Peu ou pas de changement
541013,2.101,1,Very Low,Très faible,2.029,1,Very Low,Très faible,2.192,1,Very Low,Très faible,2.173,1,Very Low,Très faible,2.536,1,Very Low,Très faible,2.238,1,Very Low,Très faible,2.104,1,Very Low,Très faible,2.099,1,Very Low,Très faible,2.139,1,Very Low,Très faible,0.0379999999999998,0,Little or no change,Peu ou pas de changement
541014,5.186,1,Very Low,Très faible,5.411,1,Very Low,Très faible,6.024,2,Low,Faible,5.535,1,Very Low,Très faible,6.719,2,Low,Faible,5.879,1,Very Low,Très faible,4.971,1,Very Low,Très faible,4.771,1,Very Low,Très faible,4.678,1,Very Low,Très faible,-0.508,0,Little or no change,Peu ou pas de changement
541015,7.123,2,Low,Faible,7.82,2,Low,Faible,7.575,2,Low,Faible,7.794,2,Low,Faible,8.823,2,Low,Faible,6.985,2,Low,Faible,6.592,2,Low,Faible,6.473,2,Low,Faible,6.441,2,Low,Faible,-0.682,0,Little or no change,Peu ou pas de changement
541016,1.946,1,Very Low,Très faible,2.124,1,Very Low,Très faible,1.978,1,Very Low,Très faible,2.12,1,Very Low,Très faible,2.464,1,Very Low,Très faible,2.134,1,Very Low,Très faible,1.977,1,Very Low,Très faible,1.894,1,Very Low,Très faible,2.046,1,Very Low,Très faible,0.0999999999999999,0,Little or no change,Peu ou pas de changement
541017,6.454,2,Low,Faible,5.736,1,Very Low,Très faible,6.154,2,Low,Faible,7.298,2,Low,Faible,7.463,2,Low,Faible,6.462,2,Low,Faible,5.066,1,Very Low,Très faible,5.366,1,Very Low,Très faible,5.054,1,Very Low,Très faible,-1.4,-1,Decrease,Diminuation
541018,1.974,1,Very Low,Très faible,2.054,1,Very Low,Très faible,2.146,1,Very Low,Très faible,2.076,1,Very Low,Très faible,2.324,1,Very Low,Très faible,2.276,1,Very Low,Très faible,2.065,1,Very Low,Très faible,2.487,1,Very Low,Très faible,2.67,1,Very Low,Très faible,0.696,0,Little or no change,Peu ou pas de changement
541019,17.699,3,Moderate,Moyen,17.589,3,Moderate,Moyen,16.824,3,Moderate,Moyen,18.67,3,Moderate,Moyen,14.333,3,Moderate,Moyen,18.068,3,Moderate,Moyen,15.707,3,Moderate,Moyen,15.096,3,Moderate,Moyen,19.974,3,Moderate,Moyen,2.275,1,Increase,Augmentation
541020,2.442,1,Very Low,Très faible,2.609,1,Very Low,Très faible,3.149,1,Very Low,Très faible,3.179,1,Very Low,Très faible,3.434,1,Very Low,Très faible,2.501,1,Very Low,Très faible,3.356,1,Very Low,Très faible,3.394,1,Very Low,Très faible,3.57,1,Very Low,Très faible,1.128,1,Increase,Augmentation
541021,12.151,3,Moderate,Moyen,16.117,3,Moderate,Moyen,21.644,3,Moderate,Moyen,11.946,3,Moderate,Moyen,27.053,4,High,Élevé,19.105,3,Moderate,Moyen,22.021,4,High,Élevé,13.149,3,Moderate,Moyen,12.106,3,Moderate,Moyen,-0.0449999999999999,0,Little or no change,Peu ou pas de changement
541022,3.411,1,Very Low,Très faible,9.358,2,Low,Faible,3.951,1,Very Low,Très faible,4.784,1,Very Low,Très faible,3.792,1,Very Low,Très faible,5.627,1,Very Low,Très faible,3.791,1,Very Low,Très faible,1.497,1,Very Low,Très faible,,0,Not Assessed,Elément non évalué,,,Not Assessed,Elément non évalué
541023,2.481,1,Very Low,Très faible,2.904,1,Very Low,Très faible,3.879,1,Very Low,Très faible,4.346,1,Very Low,Très faible,5.646,1,Very Low,Très faible,4.951,1,Very Low,Très faible,3.344,1,Very Low,Très faible,4.22,1,Very Low,Très faible,5.005,1,Very Low,Très faible,2.524,1,Increase,Augmentation
541024,12.134,3,Moderate,Moyen,11.994,3,Moderate,Moyen,12.318,3,Moderate,Moyen,10.336,2,Low,Faible,13.347,3,Moderate,Moyen,11.458,3,Moderate,Moyen,9.364,2,Low,Faible,10.364,2,Low,Faible,10.337,2,Low,Faible,-1.797,-1,Decrease,Diminuation
541025,2.538,1,Very Low,Très faible,2.683,1,Very Low,Très faible,2.748,1,Very Low,Très faible,2.853,1,Very Low,Très faible,3.001,1,Very Low,Très faible,2.721,1,Very Low,Très faible,2.497,1,Very Low,Très faible,2.463,1,Very Low,Très faible,2.405,1,Very Low,Très faible,-0.133,0,Little or no change,Peu ou pas de changement
541026,2.041,1,Very Low,Très faible,2.215,1,Very Low,Très faible,2.201,1,Very Low,Très faible,2.226,1,Very Low,Très faible,2.519,1,Very Low,Très faible,2.095,1,Very Low,Très faible,2.033,1,Very Low,Très faible,2.124,1,Very Low,Très faible,2.179,1,Very Low,Très faible,0.138,0,Little or no change,Peu ou pas de changement
541027,25.2,4,High,Élevé,26.366,4,High,Élevé,20.393,3,Moderate,Moyen,20.717,3,Moderate,Moyen,22.648,4,High,Élevé,16.165,3,Moderate,Moyen,17.204,3,Moderate,Moyen,20.006,3,Moderate,Moyen,19.643,3,Moderate,Moyen,-5.557,-1,Decrease,Diminuation
541028,13.488,3,Moderate,Moyen,13.658,3,Moderate,Moyen,13.29,3,Moderate,Moyen,14.139,3,Moderate,Moyen,15.291,3,Moderate,Moyen,11.921,3,Moderate,Moyen,11.599,3,Moderate,Moyen,12.411,3,Moderate,Moyen,12.892,3,Moderate,Moyen,-0.596,0,Little or no change,Peu ou pas de changement
541029,12.99,3,Moderate,Moyen,14.622,3,Moderate,Moyen,13.939,3,Moderate,Moyen,13.084,3,Moderate,Moyen,19.236,3,Moderate,Moyen,14.852,3,Moderate,Moyen,14.766,3,Moderate,Moyen,11.597,3,Moderate,Moyen,11.759,3,Moderate,Moyen,-1.231,-1,Decrease,Diminuation
541030,3.111,1,Very Low,Très faible,3.63,1,Very Low,Très faible,2.988,1,Very Low,Très faible,4.235,1,Very Low,Très faible,4.689,1,Very Low,Très faible,3.904,1,Very Low,Très faible,3.374,1,Very Low,Très faible,3.731,1,Very Low,Très faible,3.936,1,Very Low,Très faible,0.825,0,Little or no change,Peu ou pas de changement
541031,2.275,1,Very Low,Très faible,1.817,1,Very Low,Très faible,1.804,1,Very Low,Très faible,2.305,1,Very Low,Très faible,1.902,1,Very Low,Très faible,1.733,1,Very Low,Très faible,1.878,1,Very Low,Très faible,1.797,1,Very Low,Très faible,1.828,1,Very Low,Très faible,-0.447,0,Little or no change,Peu ou pas de changement
541032,16.64,3,Moderate,Moyen,17.391,3,Moderate,Moyen,12.941,3,Moderate,Moyen,10.766,2,Low,Faible,9.357,2,Low,Faible,15.532,3,Moderate,Moyen,7.248,2,Low,Faible,9.079,2,Low,Faible,14.624,3,Moderate,Moyen,-2.016,-1,Decrease,Diminuation
541033,2.214,1,Very Low,Très faible,2.165,1,Very Low,Très faible,2.334,1,Very Low,Très faible,2.446,1,Very Low,Très faible,2.489,1,Very Low,Très faible,2.313,1,Very Low,Très faible,2.222,1,Very Low,Très faible,2.016,1,Very Low,Très faible,2.221,1,Very Low,Très faible,0.00700000000000012,0,Little or no change,Peu ou pas de changement
541034,25.22,4,High,Élevé,25.078,4,High,Élevé,25.552,4,High,Élevé,32.553,4,High,Élevé,26.83,4,High,Élevé,26.62,4,High,Élevé,30.02,4,High,Élevé,21.496,3,Moderate,Moyen,24.397,4,High,Élevé,-0.823,0,Little or no change,Peu ou pas de changement
541035,5.07,1,Very Low,Très faible,6.093,2,Low,Faible,6.238,2,Low,Faible,6.043,2,Low,Faible,8.223,2,Low,Faible,5.354,1,Very Low,Très faible,5.271,1,Very Low,Très faible,6.865,2,Low,Faible,7.642,2,Low,Faible,2.572,1,Increase,Augmentation
541036,10.995,2,Low,Faible,11.521,3,Moderate,Moyen,10.417,2,Low,Faible,9.868,2,Low,Faible,9.716,2,Low,Faible,8.371,2,Low,Faible,8.969,2,Low,Faible,9.228,2,Low,Faible,9.879,2,Low,Faible,-1.116,-1,Decrease,Diminuation
541037,11.497,3,Moderate,Moyen,9.809,2,Low,Faible,8.727,2,Low,Faible,10.625,2,Low,Faible,13.875,3,Moderate,Moyen,14.362,3,Moderate,Moyen,,0,Not Assessed,Elément non évalué,10.797,2,Low,Faible,13.02,3,Moderate,Moyen,1.523,1,Increase,Augmentation
541038,3.48,1,Very Low,Très faible,3.655,1,Very Low,Très faible,3.604,1,Very Low,Très faible,3.633,1,Very Low,Très faible,3.865,1,Very Low,Très faible,3.409,1,Very Low,Très faible,3.211,1,Very Low,Très faible,3.153,1,Very Low,Très faible,3.07,1,Very Low,Très faible,-0.41,0,Little or no change,Peu ou pas de changement
541039,17.077,3,Moderate,Moyen,18.331,3,Moderate,Moyen,18.321,3,Moderate,Moyen,17.911,3,Moderate,Moyen,18.925,3,Moderate,Moyen,17.133,3,Moderate,Moyen,16.192,3,Moderate,Moyen,15.637,3,Moderate,Moyen,15.487,3,Moderate,Moyen,-1.59,-1,Decrease,Diminuation
541040,1.778,1,Very Low,Très faible,1.834,1,Very Low,Très faible,1.856,1,Very Low,Très faible,1.902,1,Very Low,Très faible,2.303,1,Very Low,Très faible,1.785,1,Very Low,Très faible,1.817,1,Very Low,Très faible,1.991,1,Very Low,Très faible,2.038,1,Very Low,Très faible,0.26,0,Little or no change,Peu ou pas de changement
541041,5.566,1,Very Low,Très faible,5.856,1,Very Low,Très faible,5.899,1,Very Low,Très faible,5.921,1,Very Low,Très faible,5.961,1,Very Low,Très faible,5.245,1,Very Low,Très faible,4.942,1,Very Low,Très faible,4.784,1,Very Low,Très faible,4.727,1,Very Low,Très faible,-0.839,0,Little or no change,Peu ou pas de changement
541042,1.633,1,Very Low,Très faible,1.909,1,Very Low,Très faible,1.855,1,Very Low,Très faible,1.97,1,Very Low,Très faible,2.016,1,Very Low,Très faible,1.72,1,Very Low,Très faible,1.749,1,Very Low,Très faible,1.647,1,Very Low,Très faible,1.63,1,Very Low,Très faible,-0.00300000000000011,0,Little or no change,Peu ou pas de changement
541043,2.078,1,Very Low,Très faible,2.346,1,Very Low,Très faible,2.495,1,Very Low,Très faible,2.54,1,Very Low,Très faible,2.796,1,Very Low,Très faible,2.43,1,Very Low,Très faible,2.09,1,Very Low,Très faible,2.176,1,Very Low,Très faible,2.174,1,Very Low,Très faible,0.0960000000000001,0,Little or no change,Peu ou pas de changement
541044,3.672,1,Very Low,Très faible,4.188,1,Very Low,Très faible,4.38,1,Very Low,Très faible,3.329,1,Very Low,Très faible,3.922,1,Very Low,Très faible,4.048,1,Very Low,Très faible,3.198,1,Very Low,Très faible,3.61,1,Very Low,Très faible,3.265,1,Very Low,Très faible,-0.407,0,Little or no change,Peu ou pas de changement
