Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
0.003340125,0.06992714,0.02825478,0.01426762
-0.0060178936,0.06946312,0.016770635,0.010514613
-0.0062268376,0.069454506,0.016511474,0.0104331635
-0.004553497,0.06953131,0.018574987,0.0110957585
-0.0033053756,0.06958772,0.020115528,0.011588749
-0.0050726533,0.06950949,0.017931495,0.010893043
0.026081264,0.07123445,0.055871163,0.023636546
-0.006569743,0.0694371,0.01609132,0.010295149
-0.0034111142,0.06958051,0.019988928,0.011543687
-0.007244587,0.06941046,0.015252147,0.010033961
-0.005225122,0.06949718,0.017752025,0.010825243
-0.006195843,0.06945343,0.016553674,0.010442015
-0.006692648,0.06943245,0.015938137,0.010247853
0.08469802,0.07460286,0.12705609,0.04778367
-0.0062119663,0.06945242,0.016534302,0.010435279
-0.0042746365,0.06954162,0.01892284,0.0112028085
-0.00651145,0.06944008,0.016162608,0.010318693
-0.0064833164,0.06943937,0.016200576,0.010327008
-0.005577266,0.069481954,0.017316256,0.0106871985
-0.006148815,0.069456324,0.016610418,0.010461684
-0.005393803,0.06949045,0.017542396,0.010759946
-0.0055021644,0.06948395,0.017411266,0.010714944
0.022425085,0.071012005,0.051451,0.02211338
-0.0045548677,0.06952332,0.018586192,0.011084255
-0.0061268806,0.069459185,0.016634617,0.01047295
-0.0069098473,0.06942354,0.015668485,0.010163303
-0.0069203675,0.06942393,0.01565412,0.010160353
-0.0070199966,0.06941979,0.01553056,0.010121461
-0.0069410205,0.06942375,0.015627418,0.01015326
-0.0068873763,0.06942512,0.015695307,0.010173019
-0.0056532025,0.069477394,0.017224345,0.010655638
0.006059438,0.07007785,0.031566236,0.0153802
-0.004043609,0.06955077,0.019210193,0.011292156
-0.0071789324,0.069413885,0.015332375,0.010060485
-0.0062794685,0.0694489,0.01645163,0.0104079805
-0.0052179396,0.069496796,0.017762098,0.01082715
-0.0038041174,0.06956537,0.019499633,0.011392023
-0.0066794157,0.06943329,0.015954051,0.0102534555
-0.004120171,0.06954791,0.019114647,0.011262771
-0.0010057092,0.06969626,0.02294651,0.012503501
0.003358692,0.06993447,0.028267238,0.014283922
0.0020461082,0.06986521,0.026663098,0.013751801
0.007820785,0.070193544,0.033681665,0.016125795
-0.0068973303,0.069425,0.015682552,0.010169562
-0.0073952973,0.0694053,0.015063439,0.009976681
-0.00708583,0.06941669,0.015449498,0.010095324
-0.001441747,0.06970151,0.022367869,0.012365695
0.0003606081,0.069804475,0.024557624,0.013107415
0.0037801266,0.07002573,0.028670225,0.0145503245
0.0044192076,0.0700673,0.02943853,0.014820214
-0.0030894578,0.06962092,0.020343993,0.011706438
-0.0076234937,0.069395706,0.014780436,0.009887513
-0.006049812,0.06946559,0.016724978,0.010507401
-0.0065131783,0.06944536,0.016151879,0.010325398
-0.006826848,0.0694309,0.015765104,0.010201093
-0.0061835647,0.069460556,0.016558263,0.010455962
-0.0054829717,0.06949802,0.01741359,0.010740694
-0.0055981874,0.069487885,0.0172793,0.01068845
-0.0034030378,0.06959821,0.019970808,0.011570748
-0.006352335,0.06944977,0.016355012,0.010384973
-0.007336557,0.0694084,0.015135083,0.010000493
-0.007163644,0.0694163,0.015348468,0.0100689195
-0.006304741,0.06945352,0.0164111,0.010405984
-0.0066336393,0.06943892,0.016004715,0.010276463
-0.006290436,0.06945284,0.016431008,0.010409828
-0.0033466816,0.06960212,0.020038161,0.011594947
-0.00017720461,0.06977765,0.02389792,0.012891438
-0.0035776198,0.069590494,0.01975498,0.011502083
-0.0038830042,0.06957875,0.019374762,0.011384305
-0.0029985309,0.06962307,0.020459447,0.011739638
0.005645275,0.070107475,0.030976508,0.015283402
-0.001778543,0.06968145,0.021959934,0.012226012
0.0051394105,0.070089,0.030345056,0.015089657
-0.00074511766,0.069739506,0.023217235,0.01264992
-0.0015839934,0.069695756,0.0221912,0.012310531
-6.467104e-06,0.069781795,0.024114463,0.012953993
-0.002720058,0.06962781,0.020815942,0.01183882
0.00034677982,0.06979819,0.024549756,0.013094094
-0.001032412,0.069723204,0.022868011,0.012531813
-0.0011678338,0.06971894,0.02269772,0.012480941
-0.006132096,0.06945993,0.01662651,0.010472234
-0.001943469,0.06967591,0.021753345,0.012163576
-0.0013112426,0.06971352,0.022519026,0.012425717
0.007376075,0.070223495,0.033051584,0.01601931
0.0033473372,0.069974676,0.02818719,0.014335718
-0.0013862252,0.069718465,0.02241299,0.012407627
0.013539404,0.070605054,0.040491972,0.018596169
-0.0028842688,0.069619134,0.020615194,0.011772152
-0.0009947419,0.06972788,0.022909556,0.012550857
0.015255809,0.07072784,0.042537365,0.019336607
0.011098415,0.070458785,0.03753749,0.017582294
0.014442146,0.07067306,0.041562174,0.018990364
0.015750498,0.0707524,0.04314426,0.01953512
-0.0012300313,0.06970818,0.022633884,0.012445357
0.012336075,0.07048841,0.039107714,0.018034723
-0.00018256903,0.06975143,0.023933325,0.01285344
-0.0026806593,0.069621965,0.020876799,0.011843856
0.034441173,0.07186271,0.06578365,0.027284767
-0.0054002106,0.06949158,0.017532144,0.01075935
-0.0068288743,0.06943242,0.015759978,0.010202553
-0.005903423,0.06947361,0.016903315,0.010567125
-0.0045169294,0.069534674,0.018617366,0.011112597
0.0012783408,0.06982644,0.02572206,0.01344293
0.0046827495,0.06998502,0.029916558,0.014794078
-0.0043827295,0.06954263,0.018779848,0.011168238
0.051255167,0.07294421,0.086016,0.034370597
0.0093472,0.07026692,0.035558496,0.016734805
0.0030317307,0.06993331,0.027841482,0.014173593
-0.0074276924,0.069406435,0.015019093,0.009967502
-0.006920159,0.06942679,0.01564977,0.010164436
0.020076752,0.07094093,0.048495445,0.02123427
0.005024314,0.07005511,0.03024951,0.015004542
0.0015891194,0.06986098,0.026072416,0.013593998
-0.004096955,0.06955205,0.01913831,0.011276241
-0.0022860467,0.06963174,0.021377001,0.0119885765
-0.0043571293,0.06954728,0.018805776,0.011183139
0.00083094835,0.069803074,0.02517495,0.013261821
-0.0017535985,0.06969066,0.021977697,0.012247052
-0.004775107,0.06951766,0.018307302,0.0110031925
-0.0026519299,0.06962995,0.020901475,0.01186445
-0.002764076,0.06962527,0.020762417,0.01182067
-0.0038457513,0.06956883,0.019439552,0.0113829635
-0.0048725605,0.06951849,0.018178556,0.01097193
-0.0025072098,0.0696377,0.021078143,0.01192328
0.0383887,0.07210021,0.070560366,0.028925654
-0.007245183,0.069414124,0.015245352,0.010038819
-0.0031763613,0.06959458,0.020273004,0.011641141
-0.0014871955,0.06968154,0.022340808,0.012323048
-0.0019309521,0.06966667,0.021784697,0.012154933
-0.0018336177,0.0696765,0.021895919,0.012200858
-0.007344067,0.06940998,0.015122805,0.010000195
-0.0020805597,0.06966092,0.021598373,0.012097206
-0.0029539466,0.06961559,0.02052984,0.011744138
0.03149569,0.071643725,0.062287364,0.026002672
0.004472792,0.07000385,0.029611502,0.0147502385
-0.0016833246,0.06966977,0.022103462,0.012241598
0.012958407,0.07051225,0.039882753,0.01827472
-0.003075093,0.069609776,0.020380888,0.011695769
-0.0030676723,0.06961401,0.02038363,0.011704203
-0.0071148872,0.06941973,0.015406642,0.0100899
0.0029223263,0.06996919,0.027640317,0.014186855
0.14090216,0.07863076,0.19401717,0.0720402
-0.0048373938,0.069521174,0.01822022,0.0109873675
0.011266649,0.070313886,0.037992153,0.01743799
-0.0053625107,0.06949572,0.01757482,0.010777619
-0.005370319,0.06949012,0.017573688,0.010767277
0.00040841103,0.06978236,0.024655972,0.013092723
-0.003666252,0.06956746,0.01967648,0.01144081
-0.0042865872,0.06954329,0.01890454,0.01120108
-0.00040009618,0.06973715,0.023672137,0.012761351
0.0060579777,0.07008414,0.031554017,0.015388336
0.0486598,0.072519556,0.08331087,0.032920655
0.0012848079,0.06983714,0.025713239,0.013459858
0.0029501915,0.06995474,0.0277001,0.014176186
-0.0064237714,0.06944735,0.016265545,0.010357853
-0.0068716705,0.069429144,0.015709374,0.010183748
0.0007728338,0.06979717,0.02510849,0.013234433
0.19427061,0.07967539,0.26210737,0.0912298
-0.0039167404,0.06956245,0.019357119,0.011350539
0.10842082,0.07637484,0.15520266,0.05812132
-0.0059722066,0.0694703,0.016818676,0.010539737
-0.0065768063,0.06943853,0.016079757,0.010294732
-0.0048190355,0.069521055,0.0182443,0.010993298
0.0016710758,0.0698549,0.02618948,0.013612803
-0.004263431,0.06954639,0.018929813,0.01121312
-0.006218791,0.069457546,0.016517017,0.010440167
0.010540962,0.070375815,0.036942992,0.017282274
-0.0064607263,0.069447115,0.016217623,0.010345217
-0.0029225647,0.06960903,0.020581517,0.011745539
0.004853487,0.07003982,0.030050907,0.014926609
0.0009948611,0.06983183,0.025342617,0.013356086
0.19938928,0.08131166,0.2661475,0.09519386
0.009189755,0.07028319,0.035326336,0.016704913
0.0035195947,0.06995778,0.028439794,0.014369722
-0.0036641955,0.06957807,0.019662056,0.011456128
0.15927649,0.078237936,0.21868002,0.0776068
-0.004409075,0.06954031,0.018749151,0.011156198
-0.0063740015,0.06944935,0.016327295,0.010377225
0.016356409,0.07070382,0.044015322,0.01966941
-0.006640196,0.06943761,0.015998397,0.01027238
0.007510364,0.070223644,0.033227,0.016064104
-0.0037190914,0.06957935,0.019588146,0.0114396475
0.022167444,0.07115568,0.05088112,0.02222633
-0.004643798,0.06953786,0.01844624,0.011074778
0.036226153,0.072020456,0.06786206,0.028096315
-0.006100148,0.06946437,0.016661081,0.010489043
0.015597343,0.07072206,0.04299322,0.019442197
-0.00593549,0.06947182,0.016864214,0.0105540715
0.04598728,0.07263787,0.079624504,0.032195535
-0.0053204894,0.06949894,0.017624412,0.010796007
-0.006008625,0.06946553,0.01677892,0.010521051
0.015721798,0.07072987,0.043143306,0.01949438
0.00755167,0.07019563,0.0333263,0.016039249
-0.005306691,0.069502935,0.017636094,0.01080614
-0.0056579113,0.06948547,0.017205153,0.010665234
-0.0066836476,0.06943773,0.015941296,0.010258164
-0.0055856705,0.06948753,0.017296288,0.010692056
-0.0049283803,0.06952126,0.01810101,0.010957237
-0.0040205717,0.069566384,0.019214902,0.011321422
-0.004207343,0.06955983,0.018981371,0.011250284
-0.006375134,0.06945114,0.016322944,0.010379311
0.0062185526,0.07009132,0.031752322,0.015451755
-0.005978942,0.069465235,0.0168182,0.010530498
-0.0068689585,0.069429085,0.01571301,0.010184612
-0.0062802434,0.06945442,0.016441677,0.010415312
-0.0061275363,0.06946196,0.016629253,0.010476526
-0.006260395,0.06945677,0.01646385,0.010425206
-0.006782919,0.06943254,0.01581994,0.010217991
-0.0046975017,0.0695249,0.018397126,0.011039045
-0.006905943,0.069427535,0.015667114,0.010170158
-0.004678637,0.06953047,0.018412683,0.011053052
-0.0069757104,0.06942557,0.015579138,0.0101442
-0.006795734,0.06943251,0.015803192,0.010213669
-0.0050160885,0.06950982,0.018004928,0.010912236
-0.002655089,0.06962071,0.020912323,0.011850592
-0.0066099167,0.06944038,0.016033385,0.010286327
-0.004975766,0.06951232,0.018053506,0.010929164
-0.0031187534,0.06960271,0.020335231,0.011671539
-0.006804943,0.06943269,0.015790854,0.010210808
-0.0067617893,0.0694343,0.015844677,0.010227408
0.0019013882,0.06986748,0.026470218,0.013706829
0.012464523,0.07046999,0.03930554,0.018052068
0.0009353161,0.06981127,0.025298033,0.0133078955
0.004946828,0.070024684,0.030197654,0.014936741
-0.006749004,0.06943406,0.015861783,0.010231312
-0.002352059,0.06963046,0.02129272,0.011964854
-0.0047897696,0.06952141,0.01828203,0.01100355
-0.005248904,0.06950219,0.017712805,0.010824319
-0.0065486133,0.0694422,0.016110573,0.010309275
-0.005596876,0.06948252,0.017289732,0.010681417
-0.006597042,0.06944008,0.01605073,0.010290202
-0.00544852,0.06949313,0.0174664,0.010745462
-0.006679952,0.06943692,0.015947435,0.0102582835
-0.0070126653,0.06942342,0.015534315,0.010128971
-0.0058596134,0.069471344,0.01696435,0.010578569
-0.0067787766,0.06943314,0.015824351,0.010220166
-0.0068781376,0.069429114,0.01570097,0.010181602
-0.0068606734,0.06942983,0.015722666,0.010188337
-0.0068240166,0.06943278,0.01576576,0.010204669
-0.006468028,0.06944741,0.01620761,0.0103431605
-0.007073939,0.06942092,0.01545826,0.0101050995
-0.0069879293,0.069424465,0.015565012,0.010138627
0.0021817386,0.06989072,0.026799116,0.013832178
-0.007124692,0.06941919,0.015394662,0.010085877
-0.006526053,0.069442585,0.01613954,0.010317262
0.042555302,0.07226522,0.07574114,0.03053924
0.007895619,0.070185974,0.033791814,0.016140219
0.0064502954,0.07017343,0.031922255,0.015642282
0.043154895,0.07227956,0.076501876,0.030758437
-0.0071378946,0.069418535,0.0153783895,0.010080542
-0.0066711903,0.06943773,0.015957627,0.010262247
-0.005392313,0.069495544,0.017536137,0.010767397
-0.0041621923,0.069554135,0.019049559,0.011257466
-0.0064231753,0.06944175,0.01627532,0.010350373
-0.006005615,0.06946702,0.01678041,0.01052409
-0.0064998865,0.06944494,0.01616988,0.010329213
-0.0046328306,0.069531545,0.018470798,0.0110696815
0.00025194883,0.06978534,0.02444664,0.01304483
-0.0029050112,0.069614395,0.020595763,0.011758801
-0.007313758,0.06941165,0.0151597,0.010012593
-0.0038608909,0.0695612,0.019432101,0.0113674365
-0.0042486787,0.069546744,0.018948529,0.0112184845
-0.0032981634,0.06960438,0.020097885,0.0116142
-0.003466487,0.06958945,0.019902024,0.011537548
0.0158436,0.070690826,0.04336587,0.01948094
-0.005469501,0.06948589,0.017450843,0.010728385
-0.0056982934,0.069481865,0.017158184,0.010646816
-0.000605464,0.069739625,0.023399625,0.012696501
-0.005528331,0.06948803,0.017370377,0.010711845
-0.0041112304,0.06955929,0.019107793,0.011281516
-0.004021704,0.069555536,0.019231115,0.0113060735
0.008870661,0.07030727,0.03487012,0.016632106
-0.0072259307,0.06941573,0.015267942,0.010047492
-0.0032856464,0.069605365,0.020112727,0.011619683
-0.005769074,0.06947698,0.017073546,0.010616478
-0.0055852532,0.0694855,0.017300043,0.010689434
-0.004298866,0.06955002,0.01887754,0.011206295
-0.0035055578,0.0695826,0.01986203,0.011515107
-0.0060361624,0.06946586,0.016742323,0.010512348
-0.0040853024,0.06956039,0.019140039,0.011291619
-0.00407058,0.06956099,0.019158278,0.011297371
-0.0059143305,0.069471106,0.016893182,0.010560062
-0.00429523,0.06955074,0.018881116,0.0112085305
-0.0072161555,0.06941633,0.015279744,0.010051485
0.0129908025,0.07051821,0.039915476,0.018293705
-0.0043886006,0.06953843,0.018779013,0.01116043
-0.0071345866,0.06941967,0.015380893,0.010083254
-0.0036854148,0.069582924,0.019626353,0.011455771
-0.0068417788,0.06943159,0.015744481,0.010197129
-0.0063298345,0.069454,0.016377542,0.010398265
-0.0063532293,0.06945144,0.016351137,0.01038694
-0.0052942634,0.06949793,0.017660473,0.010803308
-0.002692312,0.06959562,0.020904336,0.011803564
0.026555806,0.0713449,0.056312475,0.023946937
0.00400877,0.069979265,0.029044542,0.014562067
-0.004868269,0.06952055,0.018180761,0.010976311
0.1205399,0.07706927,0.16992357,0.06311095
0.12217322,0.07724707,0.17177105,0.063899755
0.0042549074,0.0699984,0.029335354,0.014670309
0.015396565,0.07059814,0.04293147,0.019204196
0.023091614,0.07113983,0.052115235,0.022511687
0.06079918,0.07337637,0.09779486,0.038141575
0.024830848,0.07102172,0.05458096,0.022926684
0.009195626,0.070157364,0.03553799,0.016532924
0.123535275,0.077947214,0.17241672,0.06532067
0.005538285,0.07006927,0.030898605,0.015195068
-0.004767567,0.06952013,0.018313084,0.011009213
0.07451469,0.07419719,0.11439821,0.04383683
0.040194333,0.07204668,0.07300827,0.029452082
0.03592974,0.07182066,0.06779829,0.02772167
0.041753232,0.072180316,0.074830085,0.030155178
0.12442559,0.077586845,0.17416528,0.06511843
0.034252524,0.07172997,0.06575224,0.02703863
0.04336837,0.0724401,0.07652071,0.031051364
-0.0070913434,0.069421515,0.015434537,0.010100212
0.038362682,0.07207538,0.070566624,0.028882708
-0.0023370981,0.069655165,0.021272335,0.012003984
-0.0035424829,0.06959064,0.019800697,0.0115139745
-0.0046148896,0.06953542,0.018488083,0.011081036
-0.003127873,0.06961064,0.020310316,0.011679467
0.044379503,0.07244633,0.07783279,0.031396147
0.04652065,0.07253821,0.080483526,0.03223517
0.04265964,0.07226674,0.07587507,0.030576076
-0.00060781837,0.06976037,0.023362849,0.012724396
0.00014805794,0.06980173,0.024284158,0.0130329095
-0.0066512525,0.06944175,0.015977118,0.010274466
-0.0009498596,0.06973486,0.022956882,0.012575384
-0.0032690763,0.06960426,0.020136151,0.011623766
0.036631882,0.072029844,0.068377286,0.028244223
0.010086536,0.07033183,0.03642002,0.017070409
-0.0031912923,0.06956874,0.020295415,0.011600431
-0.00068867207,0.06973155,0.0233039,0.012657698
0.010746628,0.070411816,0.037153635,0.01740041
-0.0019347668,0.06968029,0.021757577,0.012172487
-0.0023832917,0.0696529,0.021215472,0.011985417
0.009711087,0.070253745,0.036055718,0.016837593
-0.0001308918,0.06978385,0.023948405,0.0129154585
-0.007073045,0.069423124,0.015455756,0.010108497
0.09649193,0.076074764,0.14009121,0.05374002
-0.006938219,0.069429055,0.01562253,0.010161515
0.14115852,0.07854898,0.19448498,0.072012424
-0.0062872767,0.06945826,0.016426358,0.010418352
0.03715977,0.072001025,0.06911424,0.028379973
-0.0023739636,0.06963764,0.021252546,0.011967447
0.018490314,0.07089724,0.046492014,0.02064633
0.0022653341,0.0699148,0.02686945,0.013893243
-0.004959315,0.06951754,0.018066619,0.010941859
0.016034395,0.07070239,0.04359666,0.019560274
-0.007187754,0.06941791,0.0153143145,0.010063078
-0.0072140098,0.069416806,0.015281711,0.010052916
-0.0069699883,0.06942706,0.015584264,0.010148194
-0.0063821077,0.06945188,0.016312633,0.01037794
0.060395777,0.07373349,0.09668842,0.03850108
0.008439153,0.07026334,0.034377012,0.01642796
-0.0050086975,0.06951459,0.018006716,0.010921355
0.0049057603,0.07005088,0.030101333,0.014959302
-0.005982399,0.06947066,0.016804907,0.010536786
0.008686066,0.07027151,0.0346866,0.01652133
-0.0047519803,0.069525406,0.018324945,0.01102161
0.0020996034,0.069897816,0.026680145,0.013814684
-0.002692461,0.06963147,0.020846043,0.011853095
-0.007145107,0.06941964,0.015367243,0.010079678
0.001229316,0.0698248,0.025660548,0.013424333
0.018812299,0.07089262,0.046920512,0.020747062
-0.005451739,0.0694942,0.017460499,0.01074582
-0.0017226636,0.06968124,0.022033367,0.0122444
0.0037620068,0.069911614,0.028831515,0.014386471
-0.0058814883,0.06947397,0.016931448,0.010574963
-0.0060362816,0.06946777,0.016739104,0.010514941
0.0011206865,0.069827005,0.025514934,0.013391312
-0.0042265654,0.06954546,0.018979523,0.0112240575
0.04149446,0.07221894,0.074429005,0.030122574
-0.007175982,0.069418356,0.015329037,0.010067668
-0.0032938719,0.06959508,0.020118687,0.011602756
-0.0063247085,0.06945376,0.016384695,0.010399576
-0.005120009,0.0695072,0.017873261,0.010874119
-0.004358202,0.06954725,0.018804464,0.011182722
0.003700316,0.069973454,0.028650735,0.014451411
0.0025786161,0.069876954,0.027340386,0.013945069
-0.007019788,0.06942536,0.015521798,0.010129329
-0.006829798,0.06943376,0.01575664,0.010204073
-0.00028264523,0.069763795,0.023782525,0.012837287
-0.0063734055,0.069452986,0.016322289,0.010382321
0.222399,0.081977025,0.2951559,0.103764474
0.15979356,0.07923482,0.21773991,0.07915676
-0.0027857125,0.06963448,0.020719204,0.011826213
0.16399121,0.07928665,0.22314462,0.08062422
0.09817028,0.07568486,0.14291811,0.053759035
-0.0020631254,0.0696653,0.021614108,0.012109067
-0.00328663,0.069606766,0.020109091,0.011621352
-0.0063545406,0.06945337,0.01634631,0.010389205
-0.00419873,0.06955491,0.019000564,0.01124632
-0.00028538704,0.069739625,0.02381811,0.012802895
-0.007044792,0.0694242,0.015490983,0.010119375
0.0051193833,0.070003286,0.030457888,0.014964517
0.13365805,0.07794495,0.18565685,0.068683386
0.18246043,0.080858216,0.24474674,0.08893788
-0.0070134997,0.069426104,0.015528832,0.010132458
-0.00707373,0.069423154,0.015454922,0.010108288
0.018633723,0.07086159,0.046737228,0.02064478
0.21691561,0.08272226,0.28677765,0.102971435
0.004488975,0.070029125,0.029591594,0.014790591
-0.0060943365,0.06946547,0.016666923,0.01049244
0.15666604,0.078887716,0.21421328,0.07763708
-0.003870964,0.06957175,0.019401882,0.011378642
0.012683302,0.070458904,0.039609585,0.018109407
0.04382646,0.0720851,0.07769528,0.030712958
0.015033901,0.070636526,0.042395268,0.019136574
0.020240366,0.07093911,0.048712466,0.021286156
0.033939928,0.07180907,0.06521532,0.027043935
0.08096266,0.07455762,0.12224516,0.046479043
-0.007080734,0.06942271,0.015446458,0.010105368
0.029172868,0.071312025,0.059787843,0.024771746
-0.0050798357,0.06951003,0.017921183,0.010891374
-0.0069829524,0.06942578,0.015569363,0.010142084
-0.004752785,0.06952177,0.018329833,0.011016306
-0.007178426,0.069418445,0.01532558,0.010067012
-0.0070309937,0.06942476,0.015508149,0.010124769
0.08419603,0.07496117,0.12581876,0.04811212
-0.0066922903,0.06943832,0.015929077,0.010256108
0.004705876,0.07004045,0.029856954,0.0148783885
-0.006312728,0.06945442,0.016399238,0.010404523
-0.0026126504,0.0696284,0.020955298,0.0118753575
0.03742391,0.07197492,0.069501966,0.02843171
-0.0070389807,0.06942405,0.0154988505,0.010121103
0.028833508,0.0714788,0.05907366,0.024889495
0.008836478,0.070217505,0.034970853,0.016496714
0.06626409,0.07389201,0.10410464,0.040671553
-0.0062256455,0.06945802,0.016507301,0.010438498
0.16962337,0.07990597,0.22950512,0.08335304
0.0034892857,0.06993021,0.02844486,0.014321502
-0.0046051145,0.06953864,0.018495653,0.011088725
-0.0029872656,0.06962009,0.020479057,0.0117392205
-0.006916374,0.0694301,0.015649293,0.010170218
0.0059116185,0.07012181,0.031301532,0.015391823
-0.007129848,0.06942065,0.015385542,0.010086145
-0.0017563105,0.06967814,0.021994505,0.012228873
-0.0021158457,0.06965129,0.021567855,0.012072172
-0.0045168996,0.06953691,0.01861373,0.0111156665
0.00019946694,0.06980182,0.024351273,0.013050135
0.024276972,0.07116495,0.053624544,0.022940572
-0.007131815,0.0694205,0.015383158,0.010085311
-0.0070809126,0.06942244,0.015446637,0.010104921
-0.0068656504,0.06943165,0.01571313,0.0101892315
-0.0071070194,0.069421455,0.015414152,0.010094818
-0.007024884,0.06942536,0.015515242,0.0101276
-0.0069206655,0.06942941,0.015644882,0.010167893
-0.0057026744,0.06948246,0.017151508,0.010646161
-0.004109025,0.06955291,0.019121084,0.01127341
-0.0051592886,0.06950627,0.017823432,0.010859814
0.00030064583,0.069780245,0.024518523,0.01305398
-0.00626567,0.069457516,0.016455743,0.010424551
-0.0062259436,0.06945787,0.016507123,0.0104382
-0.007463455,0.0694056,0.014973674,0.009954449
-0.0071070194,0.0694208,0.015415166,0.010093983
-0.0023213625,0.06964274,0.021312986,0.011992034
0.012808412,0.07050921,0.03969148,0.0182206
0.007891715,0.070205405,0.033755157,0.016165849
0.051252007,0.07310362,0.08575344,0.034590032
0.006944835,0.070151344,0.03260467,0.015776213
0.008270979,0.070235685,0.034202013,0.016333815
-0.0023796558,0.06963463,0.021249924,0.011961456
-0.007627487,0.06939621,0.014774475,0.0098869465
-0.0071139336,0.06941746,0.01541153,0.010087069
-0.0072369576,0.069412485,0.015258763,0.010039266
-0.005471021,0.06949,0.01744214,0.0107336305
-0.0070101023,0.06942271,0.015538726,0.010128822
-0.0071318746,0.06941666,0.015389416,0.010079976
-0.0036106706,0.06958522,0.01972035,0.011483844
-0.0075398088,0.06940015,0.0148828365,0.009921458
-0.0042948723,0.069545165,0.018890653,0.011200961
-0.0075081587,0.06940164,0.0149215795,0.009934064
0.018487066,0.07080795,0.046632443,0.020521816
-0.007219285,0.0694132,0.0152806975,0.01004618
0.0050764084,0.07004778,0.0303295,0.015011724
-0.0073488653,0.0694076,0.015120182,0.009995278
-0.007345587,0.06940751,0.015124831,0.009996232
-0.007191777,0.069414064,0.015315209,0.010056522
-0.0060302615,0.06946306,0.016754542,0.010510441
0.028248727,0.07136057,0.0585008,0.0245316
-0.004702747,0.06952341,0.018392656,0.0110352
0.011822462,0.07040514,0.038571034,0.017748889
