SOIL_LANDSCAPE_ID,Year,Erosion_Class1,Erosion_Class2,Erosion_Class3,Erosion_Class4,Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
475002,1981,4,0,3,4,0.18457099929672013,0.0,0.21179916317991634,0.19579453596643814
475008,1981,1,0,0,1,0.020778722588069818,0.0,0.0,0.02279238718919472
475010,1981,1,0,0,1,0.03524391023591842,0.0,0.0,0.0382260650090385
475012,1981,1,0,0,1,0.01798158685506042,0.0,0.0,0.019807974351103378
477003,1981,1,0,1,1,0.02374368646505978,0.0,0.006715481171548118,0.017463078549745898
478001,1981,1,0,1,1,0.025198197046224665,0.0,0.023274058577405863,0.020907943654285617
478002,1981,3,0,3,1,0.1525397992455725,0.0,0.20072175732217576,0.04117637027183737
478006,1981,3,0,3,1,0.12334569400933444,0.0,0.16251046025104604,0.03406494082335687
478008,1981,5,0,5,5,0.6294274662745349,0.0,0.37881799163179924,0.5637982195845697
478012,1981,3,0,1,3,0.09857905504763122,0.0,0.01792887029288703,0.09939800129608786
478013,1981,1,0,1,1,0.01987564733712678,0.0,0.01059623430962343,0.018264606569119
478015,1981,2,0,2,1,0.072917332651365,0.0,0.09650627615062764,0.03821753811521539
479001,1981,1,0,1,1,0.022512946742535643,0.0,0.008964435146443515,0.021862955762474847
479002,1981,5,0,5,2,0.3296943929416278,0.0,0.4325941422594143,0.06231454005934718
479003,1981,3,0,3,2,0.1326801355412058,0.0,0.17472803347280338,0.06047273099355367
479004,1981,2,0,2,1,0.05094782942267119,0.0,0.06775104602510461,0.03341689689279989
479005,1981,3,0,3,1,0.1693785563582891,0.0,0.22276150627615066,0.03837954909785463
479006,1981,1,0,1,1,0.009030752509430345,0.0,0.0023117154811715486,0.008782700637811659
479007,1981,2,0,1,2,0.07545873026021355,0.0,0.03823221757322176,0.0699972713939766
479008,1981,2,0,1,2,0.0677386356371076,0.0,0.009592050209205023,0.07010812101367714
479009,1981,2,0,1,2,0.08062943545809093,0.0,0.020972803347280335,0.08044271632729628
479010,1981,2,0,2,1,0.06467776996355733,0.0,0.08572175732217574,0.034550973771274605
479011,1981,1,0,1,1,0.04387507192634742,0.0,0.05849372384937239,0.026706231454005934
479012,1981,2,0,1,2,0.07379643245316796,0.0,0.031757322175732225,0.06903373239196425
479013,1981,1,0,1,1,0.010756984847516143,0.0,0.0064016736401673645,0.008339302159009515
479014,1981,2,0,2,1,0.06307940668755195,0.0,0.08362970711297073,0.0339370374160101
479015,1981,1,0,1,1,0.023631801035739405,0.0,0.03172594142259415,0.01996145843991951
479017,1981,2,0,2,1,0.07611405920337574,0.0,0.10069037656903766,0.03567652375592619
479018,1981,1,0,1,1,0.00978198324915287,0.0,0.005261506276150628,0.007588935502575121
479019,1981,2,0,2,1,0.0797902947381881,0.0,0.10550209205020922,0.030125515877076296
479020,1981,1,0,1,1,0.010780960296656225,0.0,0.006443514644351465,0.00796411883079232
479021,1981,1,0,1,1,0.03931973658973212,0.0,0.05744769874476988,0.023713291722091478
479022,1981,2,0,1,2,0.07495524582827184,0.0,0.02167364016736402,0.07426924519935878
479024,1981,1,0,1,1,0.038528546768109455,0.0,0.0514958158995816,0.023363689075343634
479025,1981,1,0,1,1,0.012730963493382777,0.0,0.007876569037656905,0.00908966881544391
479026,1981,2,0,2,1,0.04755130746115977,0.0,0.06330543933054393,0.026024079948156486
479027,1981,2,0,1,2,0.08028578735374976,0.0,0.026705020920502094,0.07894198301442751
479028,1981,1,0,1,1,0.02963365513713957,0.0,0.029853556485355655,0.02428459360824039
479029,1981,2,0,2,1,0.04906975257336488,0.0,0.0652928870292887,0.02704730720693066
479030,1981,2,0,1,2,0.07501918035931207,0.0,0.02087866108786611,0.07458474027081415
479031,1981,3,0,3,1,0.1261028706604437,0.0,0.1661192468619247,0.03722841843173368
479032,1981,1,0,1,1,0.03907199028195128,0.0,0.0522071129707113,0.026356628807258094
479033,1981,1,0,1,1,0.03394124416597404,0.0,0.03621338912133892,0.027507759473379037
479034,1981,1,0,1,1,0.03768141423182661,0.0,0.050387029288702936,0.025572154575531227
479035,1981,1,0,1,1,0.012914775270123394,0.0,0.009225941422594143,0.008390463521948225
479037,1981,1,0,1,1,0.04623265775845534,0.0,0.061579497907949796,0.023252839455643097
479038,1981,1,0,1,1,0.02551786970142574,0.0,0.027970711297071134,0.020498652750775948
479040,1981,3,0,3,1,0.15040598427210536,0.0,0.19792887029288705,0.03498584535625362
481001,1981,3,0,3,1,0.15087750143852696,0.0,0.19854602510460256,0.035974965039735324
481002,1981,3,0,3,1,0.15439390064573874,0.0,0.20314853556485357,0.033894402946894504
482001,1981,3,0,3,1,0.1392574004219679,0.0,0.18333682008368204,0.03340836999897677
482002,1981,1,0,1,1,0.033381817019372165,0.0,0.043870292887029295,0.02469388451175006
482003,1981,1,0,1,1,0.02846684994565565,0.0,0.025428870292887033,0.024079948156485557
482004,1981,3,0,3,1,0.1664935106450994,0.0,0.21898535564853558,0.03097820525938811
482007,1981,1,0,1,1,0.044906016239370884,0.0,0.05984309623430963,0.018827381561444798
482008,1981,4,0,4,1,0.20487021290198834,0.0,0.26921548117154814,0.030543333674409087
482009,1981,2,0,1,2,0.08156447797455406,0.0,0.05246861924686193,0.06631365326238958
482010,1981,1,0,1,1,0.04341953839268589,0.0,0.057897489539748964,0.018656843684982435
482011,1981,1,0,1,1,0.022728725784796372,0.0,0.018054393305439332,0.018708005047921143
482013,1981,3,0,3,2,0.16718080685378173,0.0,0.21988493723849376,0.05590231590436236
482014,1981,2,0,2,1,0.054935745796304586,0.0,0.07297071129707114,0.021138169787509806
482015,1981,1,0,1,1,0.025038360718624128,0.0,0.018912133891213392,0.02084825539752379
482017,1981,1,0,1,1,0.018469087654242055,0.0,0.010156903765690378,0.016789453937719568
482018,1981,2,0,1,2,0.0756265584041941,0.0,0.03151673640167364,0.07235922098298032
482019,1981,2,0,2,1,0.05987468831916118,0.0,0.07943514644351465,0.01668713121184215
482020,1981,1,0,1,1,0.043699251965986834,0.0,0.05826359832635984,0.021735052355128074
482021,1981,2,0,2,1,0.062328175947829426,0.0,0.08264644351464435,0.015723592209829804
482022,1981,3,0,3,1,0.10469279457835177,0.0,0.13809623430962345,0.030176677240015007
482023,1981,2,0,2,1,0.05405664599450163,0.0,0.07182008368200837,0.02038780313107541
482024,1981,2,0,2,1,0.05012467233552842,0.0,0.06667364016736402,0.020515706538422183
482025,1981,1,0,1,1,0.00998177865865354,0.0,0.007029288702928871,0.006591288925270303
482026,1981,1,0,1,1,0.01170801099673934,0.0,0.007677824267782428,0.00809202223813909
482027,1981,3,0,3,1,0.12602295249664341,0.0,0.16601464435146446,0.049524199324670004
482028,1981,1,0,1,1,0.02694840483345055,0.0,0.030073221757322178,0.021172277362802278
482029,1981,3,0,3,2,0.1561281248002046,0.0,0.20541841004184105,0.05118694362017804
482030,1981,1,0,1,1,0.030712550348443196,0.0,0.04126569037656904,0.021121115999863566
482031,1981,1,0,1,1,0.012211495428681031,0.0,0.009822175732217574,0.007154063917596098
482032,1981,3,0,3,1,0.14275781599641965,0.0,0.18791841004184104,0.03957331423309117
482033,1981,1,0,1,1,0.026053321398887542,0.0,0.030020920502092055,0.020319587980490467
482034,1981,1,0,1,1,0.01965187647848603,0.0,0.010711297071129708,0.01814523005559535
483001,1981,1,0,1,1,0.03108816571830446,0.0,0.04175732217573222,0.020251372829905523
483002,1981,1,0,1,1,0.02475065532894316,0.0,0.023441422594142263,0.01902350011937651
483003,1981,1,0,1,1,0.03728182341282527,0.0,0.04986401673640169,0.021317234557795287
483004,1981,3,0,3,1,0.12013298382456365,0.0,0.15830543933054395,0.03416726354923428
483005,1981,1,0,1,1,0.026053321398887542,0.0,0.03516736401673641,0.0070091067226030895
483006,1981,1,0,1,1,0.020099418195767535,0.0,0.021401673640167363,0.017173164159759884
483007,1981,1,0,1,1,0.020682820791509494,0.0,0.019382845188284523,0.015834441829530338
483008,1981,5,0,5,2,0.37377725209385587,0.0,0.49029288702928875,0.061325420375865476
483009,1981,1,0,1,1,0.010213541333674317,0.0,0.006861924686192469,0.006992052934956854
483010,1981,1,0,1,1,0.0229764720925772,0.0,0.021527196652719665,0.017752992939731916
483011,1981,1,0,1,1,0.02744389744901221,0.0,0.027604602510460253,0.020114942528735632
483012,1981,4,0,4,1,0.2429512179528163,0.0,0.31905857740585775,0.035446297622702
483013,1981,4,0,4,2,0.2085384566204207,0.0,0.2740167364016737,0.0643439407892493
483015,1981,1,0,1,1,0.023735694648679754,0.0,0.021129707112970714,0.018605682322043723
483016,1981,2,0,2,1,0.06486158174029794,0.0,0.08596234309623432,0.017403390292984072
483017,1981,3,0,3,2,0.16886708010996737,0.0,0.22209205020920503,0.060975817729117636
483018,1981,1,0,1,1,0.010924812991496708,0.0,0.007730125523012553,0.007222279068181042
483019,1981,4,0,4,2,0.19729397097372292,0.0,0.25929916317991636,0.06369589685869231
483020,1981,4,0,4,1,0.19841282526692663,0.0,0.26076359832635987,0.030628602612640266
483021,1981,3,0,3,1,0.0897640815804616,0.0,0.11855648535564854,0.019833555032572735
483022,1981,3,0,3,1,0.1007128700210984,0.0,0.13288702928870294,0.02474504587468877
483023,1981,2,0,2,1,0.07557860750591394,0.0,0.09998953974895398,0.01655070091067226
483024,1981,4,0,4,1,0.20970526181190458,0.0,0.27554393305439334,0.031310754118489714
483025,1981,3,0,3,1,0.14282175052745985,0.0,0.1880020920502092,0.02884648180360858
483026,1981,5,0,5,2,0.4018205357713701,0.0,0.5269979079497908,0.054435690166786045
483030,1981,1,0,1,1,0.011036698420817085,0.0,0.008064853556485356,0.007119956342303625
483031,1981,3,0,3,1,0.09396777699635572,0.0,0.12405857740585775,0.020276953511374877
483032,1981,2,0,1,2,0.08380218656096157,0.0,0.061422594142259423,0.07287936150619052
483033,1981,3,0,3,1,0.12504795089828016,0.0,0.1647384937238494,0.03936866878133633
483034,1981,4,0,4,2,0.1845550156639601,0.0,0.24262552301255233,0.05750537194310856
483035,1981,1,0,1,1,0.023144300236557766,0.0,0.01686192468619247,0.01954364064258672
483036,1981,3,0,2,2,0.08786202928201522,0.0,0.06573221757322176,0.07548006412224155
483037,1981,3,0,3,1,0.14548302538200883,0.0,0.1914853556485356,0.03566799686210307
484001,1981,2,0,1,2,0.0810689853589924,0.0,0.03048117154811716,0.07916368225382858
484002,1981,1,0,1,1,0.024462949939262194,0.0,0.01038702928870293,0.0227838602953716
484003,1981,4,0,4,2,0.20228086439485965,0.0,0.265826359832636,0.056959650738429
484004,1981,3,0,3,3,0.1678840866952241,0.0,0.22080543933054397,0.10894812237798014
484005,1981,1,0,1,1,0.02531807429192507,0.0,0.02808577405857741,0.017838261877963096
485001,1981,3,0,1,3,0.09301675084713254,0.0,0.015167364016736403,0.0971639551144309
485003,1981,1,0,1,1,0.024566843552202546,0.0,0.010052301255230127,0.025000852689382312
485007,1981,1,0,1,1,0.04321974298318522,0.0,0.041956066945606704,0.03725399911320304
485014,1981,3,0,1,2,0.0897640815804616,0.0,0.021945606694560672,0.08992462225860363
485016,1981,3,0,1,2,0.09137043667284701,0.0,0.030721757322175733,0.0902827517991746
486004,1981,1,0,1,1,0.036690429000703274,0.0,0.04400627615062762,0.028104642040997305
486009,1981,1,0,1,1,0.03805702960168787,0.0,0.050878661087866116,0.028155803403936013
486010,1981,3,0,3,1,0.10565980436033502,0.0,0.1393619246861925,0.047128142160373816
486011,1981,1,0,1,1,0.0413096988683588,0.0,0.03334728033472804,0.03444012415157406
486023,1981,3,0,1,3,0.10799341474330286,0.0,0.02701882845188285,0.10721716293188717
486024,1981,4,0,1,4,0.1927386356371076,0.0,0.05697698744769875,0.18997066748524846
486025,1981,1,0,1,1,0.02277667668307653,0.0,0.00694560669456067,0.018153756949418464
486029,1981,2,0,2,2,0.07831180870788312,0.0,0.09144351464435148,0.05365121593505917
486030,1981,5,0,4,5,0.4855507959849114,0.0,0.3016841004184101,0.4428186500221699
487007,1981,5,0,3,4,0.29489802442299085,0.0,0.12864016736401676,0.2795371602032811
487010,1981,1,0,1,1,0.04674413400677706,0.0,0.04893305439330545,0.03844776424843958
487011,1981,5,0,3,4,0.289583466530273,0.0,0.16763598326359835,0.27063508305194584
487012,1981,1,0,1,1,0.024143277284061123,0.0,0.012667364016736404,0.022059074320406564
487013,1981,5,0,3,4,0.2842609168211751,0.0,0.13418410041841006,0.26533988198778946
487014,1981,5,0,2,4,0.2830701361805511,0.0,0.0824581589958159,0.2787100515024387
487015,1981,5,0,3,4,0.28085640304328363,0.0,0.1302928870292887,0.27167536409836623
487016,1981,3,0,3,1,0.12223483153251072,0.0,0.16105648535564857,0.033220778334868174
487017,1981,5,0,4,5,0.34543027939390064,0.0,0.26301255230125525,0.29636072171629313
487018,1981,1,0,1,1,0.02356786650469919,0.0,0.009476987447698745,0.022059074320406564
487019,1981,5,0,3,4,0.30021258231570874,0.0,0.1792468619246862,0.2734404311197517
487020,1981,5,0,4,5,0.4161099034588581,0.0,0.24662133891213395,0.3755926191207067
487022,1981,4,0,4,2,0.18505850009590177,0.0,0.2432845188284519,0.06543538319860841
487023,1981,3,0,1,3,0.1689629819065277,0.0,0.01575313807531381,0.17192776015553055
488013,1981,3,0,3,1,0.12533565628796112,0.0,0.1651150627615063,0.03587264231385791
488015,1981,2,0,1,2,0.08531263985678665,0.0,0.04009414225941423,0.07854121900474095
488017,1981,1,0,0,1,0.023447989258998787,0.0,0.0,0.02564036972611617
489014,1981,3,0,3,1,0.12435266287321782,0.0,0.16382845188284523,0.046130495583068996
489018,1981,1,0,1,1,0.012491209001981972,0.0,0.004435146443514644,0.011076435076230432
489019,1981,5,0,4,5,0.451785371779298,0.0,0.292907949790795,0.40635765203451685
489025,1981,5,0,4,5,0.42016974617991176,0.0,0.3403242677824268,0.3601418875132167
490004,1981,1,0,1,1,0.03037689406048207,0.0,0.015554393305439333,0.02930693407005696
490006,1981,1,0,1,1,0.029489802442299085,0.0,0.011600418410041842,0.02818138408540537
490007,1981,1,0,1,1,0.03490825394795729,0.0,0.02310669456066946,0.03174562570346874
490008,1981,3,0,1,3,0.1461063870596509,0.0,0.060000000000000005,0.14580988437531978
493001,1981,1,0,1,1,0.024143277284061123,0.0,0.011422594142259417,0.024890003069681775
493002,1981,2,0,1,1,0.04859823540694329,0.0,0.02701882845188285,0.04671885125686415
493003,1981,5,0,3,5,0.6547934914647401,0.0,0.21658995815899584,0.6432518162283842
493004,1981,1,0,1,1,0.01917236749568442,0.0,0.0048744769874477,0.017318121354752893
493005,1981,2,0,2,2,0.07912697397864586,0.0,0.0971652719665272,0.062408335891401476
493006,1981,4,0,4,2,0.2527332012019692,0.0,0.3318619246861925,0.08346123674068011
493007,1981,5,0,4,5,0.41224186433092513,0.0,0.26934100418410045,0.36972611617040146
493008,1981,2,0,2,1,0.05502365577648488,0.0,0.07206066945606696,0.04322282478938572
493009,1981,3,0,3,1,0.11869445687615882,0.0,0.15642259414225945,0.0434956853917255
493010,1981,2,0,2,1,0.06698740489738508,0.0,0.08874476987447699,0.04477471946519322
493013,1981,1,0,1,1,0.02429512179528163,0.0,0.01786610878661088,0.0218885364439442
493014,1981,1,0,1,1,0.008974809794770156,0.0,0.002583682008368201,0.00850131314164876
493015,1981,1,0,1,1,0.024391023591841955,0.0,0.021255230125523016,0.020728878884000136
494001,1981,2,0,2,2,0.06543699251965986,0.0,0.07790794979079499,0.05197141785190491
494002,1981,1,0,1,1,0.044929991688510966,0.0,0.030700836820083687,0.04163682253828575
494003,1981,1,0,1,1,0.019428105619845277,0.0,0.0022489539748953976,0.01990177018315768
494004,1981,2,0,2,1,0.06292756217633144,0.0,0.07398535564853558,0.04938776902350012
494005,1981,1,0,1,1,0.0455054024678729,0.0,0.054905857740585776,0.03552303966711007
494007,1981,1,0,1,1,0.030664599450163033,0.0,0.022751046025104603,0.025495412531123165
494008,1981,1,0,1,1,0.027947381880953907,0.0,0.02143305439330544,0.023218731880350625
495001,1981,4,0,3,4,0.2620756345502206,0.0,0.12626569037656904,0.2502046454517548
495002,1981,5,0,2,5,0.3007640176459305,0.0,0.06538702928870294,0.29685528155803403
495003,1981,1,0,1,1,0.03151173198644588,0.0,0.0318723849372385,0.025333401548483916
495004,1981,3,0,3,1,0.1055958698292948,0.0,0.1392782426778243,0.033280466591630004
495006,1981,1,0,1,1,0.02818713637235471,0.0,0.029968619246861932,0.01994440465227327
495008,1981,3,0,1,3,0.13400677706029027,0.0,0.0344142259414226,0.13539854701729254
496001,1981,4,0,2,4,0.21505178697014254,0.0,0.08156903765690378,0.20611207749241106
496002,1981,1,0,1,1,0.029473818809539032,0.0,0.037384937238493725,0.020865309185170027
496003,1981,2,0,2,1,0.049964836007927886,0.0,0.06646443514644353,0.03153245335789079
496004,1981,5,0,4,4,0.2958730260213541,0.0,0.23535564853556487,0.24208704253214638
496005,1981,1,0,1,1,0.010764976663896171,0.0,0.007656903765690377,0.0070176336164262075
496006,1981,1,0,1,1,0.02338405472795857,0.0,0.024571129707112976,0.017616562638562025
496007,1981,4,0,4,2,0.2616920273639793,0.0,0.34358786610878667,0.05869061018452198
496008,1981,5,0,4,4,0.36075059139441207,0.0,0.3175732217573222,0.27538456291142266
496009,1981,3,0,3,1,0.1694344990729493,0.0,0.22283472803347285,0.034423070363927825
496010,1981,1,0,1,1,0.011612109200179016,0.0,0.006642259414225942,0.008697431699580477
496011,1981,5,0,4,4,0.2966082731283166,0.0,0.2647175732217573,0.22753163477608376
496012,1981,2,0,2,1,0.05799661146985487,0.0,0.07697698744769875,0.024634196254988232
496013,1981,1,0,1,1,0.016814781663576497,0.0,0.014487447698744771,0.008970292301920257
496014,1981,4,0,4,1,0.19873249792212774,0.0,0.2611820083682009,0.03347658514956172
496015,1981,5,0,3,4,0.30874784220957735,0.0,0.19671548117154816,0.26405232102049864
496016,1981,3,0,3,1,0.17144843680071606,0.0,0.22547071129707116,0.03235103516491013
496018,1981,4,0,1,4,0.25331660379771115,0.0,0.05447698744769875,0.25492001773593914
497002,1981,1,0,1,1,0.01917236749568442,0.0,0.009110878661087868,0.017122002796821172
497003,1981,1,0,1,1,0.01950003196726552,0.0,0.009539748953974896,0.01802585354207169
497004,1981,1,0,1,1,0.033405792468512246,0.0,0.03993723849372385,0.022937344384187725
497009,1981,3,0,1,3,0.15682341282526693,0.0,0.053797071129707115,0.1525120229202906
497010,1981,5,0,3,5,0.3396282207020011,0.0,0.17669456066945607,0.31237422831610895
497015,1981,1,0,1,1,0.029985295057860753,0.0,0.028117154811715485,0.024020259899723728
498001,1981,3,0,3,2,0.1104788696374912,0.0,0.13872384937238497,0.06722603090146322
498002,1981,3,0,3,1,0.16078735374976022,0.0,0.21151673640167368,0.03368975749513967
498004,1981,4,0,4,1,0.25429959721245443,0.0,0.33391213389121344,0.039326034312220745
498005,1981,4,0,3,4,0.25594591138673994,0.0,0.1915376569037657,0.20804768239025886
499001,1981,5,0,4,4,0.3545889009654114,0.0,0.33911087866108786,0.24363041031413074
499003,1981,2,0,1,2,0.08182021609871491,0.0,0.04895397489539749,0.0732886524097002
499004,1981,3,0,3,1,0.16014001662297805,0.0,0.21066945606694565,0.03112316245438112
499005,1981,5,0,5,4,0.34821942331053,0.0,0.3493096234309624,0.2545192537262526
499015,1981,1,0,1,1,0.02023527907422799,0.0,0.0123744769874477,0.01722432552269859
499016,1981,1,0,1,1,0.033070136180551116,0.0,0.03838912133891214,0.023713291722091478
499017,1981,5,0,5,5,0.44395339172687165,0.0,0.412060669456067,0.33635185374671717
499020,1981,2,0,1,2,0.07548270570935363,0.0,0.051976987447698755,0.06525631842832293
500001,1981,1,0,1,1,0.012738955309762804,0.0,0.0006066945606694561,0.013830621781097582
500003,1981,1,0,1,1,0.023072373889137524,0.0,0.000889121338912134,0.024941164432620486
500005,1981,1,0,1,1,0.019659868294866056,0.0,0.003169456066945607,0.02135134213308776
500006,1981,1,0,1,1,0.01079694392941628,0.0,5.2301255230125533e-05,0.012108189228827724
500010,1981,1,0,1,1,0.01926826929224474,0.0,0.0007008368200836821,0.02094205122957809
