SOIL_LANDSCAPE_ID,ERI_TILL_1981_VAL,ERI_TILL_1981_CLASS,ERI_TILL_1981_CLASS_EN,ERI_TILL_1981_CLASS_FR,ERI_TILL_1986_VAL,ERI_TILL_1986_CLASS,ERI_TILL_1986_CLASS_EN,ERI_TILL_1986_CLASS_FR,ERI_TILL_1991_VAL,ERI_TILL_1991_CLASS,ERI_TILL_1991_CLASS_EN,ERI_TILL_1991_CLASS_FR,ERI_TILL_1996_VAL,ERI_TILL_1996_CLASS,ERI_TILL_1996_CLASS_EN,ERI_TILL_1996_CLASS_FR,ERI_TILL_2001_VAL,ERI_TILL_2001_CLASS,ERI_TILL_2001_CLASS_EN,ERI_TILL_2001_CLASS_FR,ERI_TILL_2006_VAL,ERI_TILL_2006_CLASS,ERI_TILL_2006_CLASS_EN,ERI_TILL_2006_CLASS_FR,ERI_TILL_2011_VAL,ERI_TILL_2011_CLASS,ERI_TILL_2011_CLASS_EN,ERI_TILL_2011_CLASS_FR,ERI_TILL_2016_VAL,ERI_TILL_2016_CLASS,ERI_TILL_2016_CLASS_EN,ERI_TILL_2016_CLASS_FR,ERI_TILL_2021_VAL,ERI_TILL_2021_CLASS,ERI_TILL_2021_CLASS_EN,ERI_TILL_2021_CLASS_FR,ERI_TILL_81_21_CHG_VAL,ERI_TILL_81_21_CHG_CLASS,ERI_TILL_81_21_CHG_CLASS_EN,ERI_TILL_81_21_CHG_CLASS_FR
816016,2.6,1,Very Low,Très faible,2.353,1,Very Low,Très faible,2.241,1,Very Low,Très faible,1.849,1,Very Low,Très faible,1.344,1,Very Low,Très faible,0.837,1,Very Low,Très faible,0.559,1,Very Low,Très faible,0.577,1,Very Low,Très faible,0.55,1,Very Low,Très faible,-2.05,-1,Decrease,Diminuation
816017,5.55,1,Very Low,Très faible,5.182,1,Very Low,Très faible,4.871,1,Very Low,Très faible,3.945,1,Very Low,Très faible,2.782,1,Very Low,Très faible,1.72,1,Very Low,Très faible,1.237,1,Very Low,Très faible,1.206,1,Very Low,Très faible,1.137,1,Very Low,Très faible,-4.413,-1,Decrease,Diminuation
816018,29.157,4,High,Élevé,27.348,4,High,Élevé,25.81,4,High,Élevé,20.901,3,Moderate,Moyen,14.731,3,Moderate,Moyen,8.947,2,Low,Faible,6.476,2,Low,Faible,6.298,2,Low,Faible,5.972,1,Very Low,Très faible,-23.185,-2,Large Decrease,Grande diminuation
816019,4.116,1,Very Low,Très faible,3.83,1,Very Low,Très faible,3.609,1,Very Low,Très faible,2.844,1,Very Low,Très faible,2.084,1,Very Low,Très faible,1.287,1,Very Low,Très faible,0.939,1,Very Low,Très faible,0.9,1,Very Low,Très faible,0.845,1,Very Low,Très faible,-3.271,-1,Decrease,Diminuation
816020,2.584,1,Very Low,Très faible,2.398,1,Very Low,Très faible,2.298,1,Very Low,Très faible,1.911,1,Very Low,Très faible,1.375,1,Very Low,Très faible,0.842,1,Very Low,Très faible,0.61,1,Very Low,Très faible,0.544,1,Very Low,Très faible,0.496,1,Very Low,Très faible,-2.088,-1,Decrease,Diminuation
817001,9.284,2,Low,Faible,8.237,2,Low,Faible,7.322,2,Low,Faible,7.177,2,Low,Faible,7.041,2,Low,Faible,5.005,1,Very Low,Très faible,3.146,1,Very Low,Très faible,2.652,1,Very Low,Très faible,2.728,1,Very Low,Très faible,-6.556,-2,Large Decrease,Grande diminuation
817002,19.187,3,Moderate,Moyen,17.14,3,Moderate,Moyen,15.148,3,Moderate,Moyen,14.706,3,Moderate,Moyen,14.676,3,Moderate,Moyen,10.25,2,Low,Faible,6.45,2,Low,Faible,5.442,1,Very Low,Très faible,5.601,1,Very Low,Très faible,-13.586,-2,Large Decrease,Grande diminuation
817003,5.544,1,Very Low,Très faible,4.889,1,Very Low,Très faible,4.383,1,Very Low,Très faible,4.278,1,Very Low,Très faible,4.248,1,Very Low,Très faible,2.988,1,Very Low,Très faible,1.866,1,Very Low,Très faible,1.567,1,Very Low,Très faible,1.616,1,Very Low,Très faible,-3.928,-1,Decrease,Diminuation
818001,2.146,1,Very Low,Très faible,2.053,1,Very Low,Très faible,1.915,1,Very Low,Très faible,1.619,1,Very Low,Très faible,1.526,1,Very Low,Très faible,0.999,1,Very Low,Très faible,1.062,1,Very Low,Très faible,0.886,1,Very Low,Très faible,0.896,1,Very Low,Très faible,-1.25,-1,Decrease,Diminuation
818002,28.469,4,High,Élevé,27.577,4,High,Élevé,26.473,4,High,Élevé,21.875,3,Moderate,Moyen,21.384,3,Moderate,Moyen,13.443,3,Moderate,Moyen,13.879,3,Moderate,Moyen,11.671,3,Moderate,Moyen,11.77,3,Moderate,Moyen,-16.699,-2,Large Decrease,Grande diminuation
818003,2.305,1,Very Low,Très faible,2.171,1,Very Low,Très faible,2.02,1,Very Low,Très faible,1.586,1,Very Low,Très faible,1.7,1,Very Low,Très faible,1.124,1,Very Low,Très faible,1.111,1,Very Low,Très faible,0.938,1,Very Low,Très faible,0.937,1,Very Low,Très faible,-1.368,-1,Decrease,Diminuation
818004,2.032,1,Very Low,Très faible,1.805,1,Very Low,Très faible,1.705,1,Very Low,Très faible,1.557,1,Very Low,Très faible,1.594,1,Very Low,Très faible,1.128,1,Very Low,Très faible,0.972,1,Very Low,Très faible,0.847,1,Very Low,Très faible,0.849,1,Very Low,Très faible,-1.183,-1,Decrease,Diminuation
818005,7.283,2,Low,Faible,6.806,2,Low,Faible,6.601,2,Low,Faible,5.428,1,Very Low,Très faible,5.502,1,Very Low,Très faible,3.653,1,Very Low,Très faible,3.295,1,Very Low,Très faible,3.107,1,Very Low,Très faible,3.076,1,Very Low,Très faible,-4.207,-1,Decrease,Diminuation
818006,2.532,1,Very Low,Très faible,2.444,1,Very Low,Très faible,2.354,1,Very Low,Très faible,2.047,1,Very Low,Très faible,1.963,1,Very Low,Très faible,1.229,1,Very Low,Très faible,1.233,1,Very Low,Très faible,0.986,1,Very Low,Très faible,0.986,1,Very Low,Très faible,-1.546,-1,Decrease,Diminuation
819001,20.085,3,Moderate,Moyen,17.871,3,Moderate,Moyen,15.766,3,Moderate,Moyen,16.705,3,Moderate,Moyen,13.732,3,Moderate,Moyen,10.893,2,Low,Faible,6.529,2,Low,Faible,5.939,1,Very Low,Très faible,6.224,2,Low,Faible,-13.861,-2,Large Decrease,Grande diminuation
819002,24.299,4,High,Élevé,22.135,4,High,Élevé,19.236,3,Moderate,Moyen,20.607,3,Moderate,Moyen,16.828,3,Moderate,Moyen,13.43,3,Moderate,Moyen,8.091,2,Low,Faible,7.33,2,Low,Faible,7.687,2,Low,Faible,-16.612,-2,Large Decrease,Grande diminuation
820001,9.627,2,Low,Faible,8.438,2,Low,Faible,7.558,2,Low,Faible,7.645,2,Low,Faible,5.13,1,Very Low,Très faible,3.337,1,Very Low,Très faible,2.391,1,Very Low,Très faible,2.138,1,Very Low,Très faible,2.163,1,Very Low,Très faible,-7.464,-2,Large Decrease,Grande diminuation
820002,18.962,3,Moderate,Moyen,17.217,3,Moderate,Moyen,14.826,3,Moderate,Moyen,14.488,3,Moderate,Moyen,9.412,2,Low,Faible,6.279,2,Low,Faible,4.607,1,Very Low,Très faible,3.888,1,Very Low,Très faible,3.997,1,Very Low,Très faible,-14.965,-2,Large Decrease,Grande diminuation
820003,13.988,3,Moderate,Moyen,12.192,3,Moderate,Moyen,10.88,2,Low,Faible,10.851,2,Low,Faible,7.311,2,Low,Faible,4.552,1,Very Low,Très faible,3.156,1,Very Low,Très faible,2.903,1,Very Low,Très faible,2.993,1,Very Low,Très faible,-10.995,-2,Large Decrease,Grande diminuation
820004,9.181,2,Low,Faible,8.101,2,Low,Faible,7.273,2,Low,Faible,7.089,2,Low,Faible,4.731,1,Very Low,Très faible,3.172,1,Very Low,Très faible,2.327,1,Very Low,Très faible,1.995,1,Very Low,Très faible,2.04,1,Very Low,Très faible,-7.141,-2,Large Decrease,Grande diminuation
820005,2.299,1,Very Low,Très faible,2.058,1,Very Low,Très faible,1.856,1,Very Low,Très faible,1.785,1,Very Low,Très faible,1.191,1,Very Low,Très faible,0.788,1,Very Low,Très faible,0.582,1,Very Low,Très faible,0.5,1,Very Low,Très faible,0.52,1,Very Low,Très faible,-1.779,-1,Decrease,Diminuation
821001,2.466,1,Very Low,Très faible,2.299,1,Very Low,Très faible,2.115,1,Very Low,Très faible,1.941,1,Very Low,Très faible,1.612,1,Very Low,Très faible,1.109,1,Very Low,Très faible,0.757,1,Very Low,Très faible,0.722,1,Very Low,Très faible,0.738,1,Very Low,Très faible,-1.728,-1,Decrease,Diminuation
821002,17.635,3,Moderate,Moyen,16.402,3,Moderate,Moyen,15.606,3,Moderate,Moyen,14.063,3,Moderate,Moyen,11.903,3,Moderate,Moyen,8.044,2,Low,Faible,5.552,1,Very Low,Très faible,5.151,1,Very Low,Très faible,5.331,1,Very Low,Très faible,-12.304,-2,Large Decrease,Grande diminuation
821003,11.616,3,Moderate,Moyen,11.211,3,Moderate,Moyen,9.963,2,Low,Faible,9.653,2,Low,Faible,8.139,2,Low,Faible,5.388,1,Very Low,Très faible,3.277,1,Very Low,Très faible,3.136,1,Very Low,Très faible,3.174,1,Very Low,Très faible,-8.442,-2,Large Decrease,Grande diminuation
821004,15.508,3,Moderate,Moyen,14.288,3,Moderate,Moyen,13.144,3,Moderate,Moyen,12.423,3,Moderate,Moyen,10.571,2,Low,Faible,7.261,2,Low,Faible,4.613,1,Very Low,Très faible,4.296,1,Very Low,Très faible,4.387,1,Very Low,Très faible,-11.121,-2,Large Decrease,Grande diminuation
821005,3.055,1,Very Low,Très faible,2.776,1,Very Low,Très faible,2.557,1,Very Low,Très faible,2.208,1,Very Low,Très faible,1.918,1,Very Low,Très faible,1.378,1,Very Low,Très faible,0.89,1,Very Low,Très faible,0.824,1,Very Low,Très faible,0.849,1,Very Low,Très faible,-2.206,-1,Decrease,Diminuation
821006,2.322,1,Very Low,Très faible,2.108,1,Very Low,Très faible,1.921,1,Very Low,Très faible,1.715,1,Very Low,Très faible,1.451,1,Very Low,Très faible,1.015,1,Very Low,Très faible,0.696,1,Very Low,Très faible,0.617,1,Very Low,Très faible,0.645,1,Very Low,Très faible,-1.677,-1,Decrease,Diminuation
821007,16.062,3,Moderate,Moyen,14.039,3,Moderate,Moyen,12.759,3,Moderate,Moyen,12.07,3,Moderate,Moyen,9.542,2,Low,Faible,6.863,2,Low,Faible,3.271,1,Very Low,Très faible,3.133,1,Very Low,Très faible,3.467,1,Very Low,Très faible,-12.595,-2,Large Decrease,Grande diminuation
821008,3.079,1,Very Low,Très faible,2.829,1,Very Low,Très faible,2.657,1,Very Low,Très faible,2.265,1,Very Low,Très faible,1.734,1,Very Low,Très faible,1.001,1,Very Low,Très faible,0.648,1,Very Low,Très faible,0.501,1,Very Low,Très faible,0.568,1,Very Low,Très faible,-2.511,-1,Decrease,Diminuation
821009,17.23,3,Moderate,Moyen,14.873,3,Moderate,Moyen,13.722,3,Moderate,Moyen,12.837,3,Moderate,Moyen,9.665,2,Low,Faible,6.439,2,Low,Faible,3.329,1,Very Low,Très faible,3.156,1,Very Low,Très faible,3.564,1,Very Low,Très faible,-13.666,-2,Large Decrease,Grande diminuation
822001,31.151,4,High,Élevé,29.057,4,High,Élevé,26.74,4,High,Élevé,19.574,3,Moderate,Moyen,16.06,3,Moderate,Moyen,10.127,2,Low,Faible,7.868,2,Low,Faible,7.209,2,Low,Faible,6.751,2,Low,Faible,-24.4,-2,Large Decrease,Grande diminuation
822002,1.514,1,Very Low,Très faible,1.41,1,Very Low,Très faible,1.315,1,Very Low,Très faible,0.963,1,Very Low,Très faible,0.783,1,Very Low,Très faible,0.478,1,Very Low,Très faible,0.401,1,Very Low,Très faible,0.352,1,Very Low,Très faible,0.335,1,Very Low,Très faible,-1.179,-1,Decrease,Diminuation
822003,33.324,5,Very High,Très élevé,30.9,4,High,Élevé,29.439,4,High,Élevé,20.99,3,Moderate,Moyen,17.698,3,Moderate,Moyen,11.475,3,Moderate,Moyen,8.291,2,Low,Faible,8.092,2,Low,Faible,7.558,2,Low,Faible,-25.766,-2,Large Decrease,Grande diminuation
822004,2.56,1,Very Low,Très faible,2.39,1,Very Low,Très faible,2.244,1,Very Low,Très faible,1.607,1,Very Low,Très faible,1.346,1,Very Low,Très faible,0.932,1,Very Low,Très faible,0.736,1,Very Low,Très faible,0.655,1,Very Low,Très faible,0.604,1,Very Low,Très faible,-1.956,-1,Decrease,Diminuation
822005,9.122,2,Low,Faible,8.761,2,Low,Faible,8.177,2,Low,Faible,5.754,1,Very Low,Très faible,4.819,1,Very Low,Très faible,3.355,1,Very Low,Très faible,2.597,1,Very Low,Très faible,2.311,1,Very Low,Très faible,2.14,1,Very Low,Très faible,-6.982,-2,Large Decrease,Grande diminuation
822006,8.93,2,Low,Faible,11.73,3,Moderate,Moyen,10.242,2,Low,Faible,7.926,2,Low,Faible,6.48,2,Low,Faible,3.304,1,Very Low,Très faible,1.501,1,Very Low,Très faible,1.441,1,Very Low,Très faible,1.326,1,Very Low,Très faible,-7.604,-2,Large Decrease,Grande diminuation
822007,28.341,4,High,Élevé,26.436,4,High,Élevé,24.874,4,High,Élevé,17.911,3,Moderate,Moyen,15.167,3,Moderate,Moyen,9.536,2,Low,Faible,7.269,2,Low,Faible,6.244,2,Low,Faible,5.864,1,Very Low,Très faible,-22.477,-2,Large Decrease,Grande diminuation
823001,2.549,1,Very Low,Très faible,2.448,1,Very Low,Très faible,2.435,1,Very Low,Très faible,2.19,1,Very Low,Très faible,1.933,1,Very Low,Très faible,1.524,1,Very Low,Très faible,1.173,1,Very Low,Très faible,0.945,1,Very Low,Très faible,0.938,1,Very Low,Très faible,-1.611,-1,Decrease,Diminuation
823002,9.506,2,Low,Faible,9.056,2,Low,Faible,8.621,2,Low,Faible,8.107,2,Low,Faible,7.262,2,Low,Faible,5.965,1,Very Low,Très faible,4.434,1,Very Low,Très faible,3.751,1,Very Low,Très faible,3.728,1,Very Low,Très faible,-5.778,-1,Decrease,Diminuation
823003,2.532,1,Very Low,Très faible,2.405,1,Very Low,Très faible,2.364,1,Very Low,Très faible,2.195,1,Very Low,Très faible,1.927,1,Very Low,Très faible,1.548,1,Very Low,Très faible,1.141,1,Very Low,Très faible,0.995,1,Very Low,Très faible,0.986,1,Very Low,Très faible,-1.546,-1,Decrease,Diminuation
823004,1.906,1,Very Low,Très faible,1.699,1,Very Low,Très faible,1.676,1,Very Low,Très faible,1.714,1,Very Low,Très faible,1.475,1,Very Low,Très faible,1.168,1,Very Low,Très faible,0.984,1,Very Low,Très faible,0.901,1,Very Low,Très faible,0.899,1,Very Low,Très faible,-1.007,-1,Decrease,Diminuation
823005,2.319,1,Very Low,Très faible,2.211,1,Very Low,Très faible,2.162,1,Very Low,Très faible,2.123,1,Very Low,Très faible,1.88,1,Very Low,Très faible,1.543,1,Very Low,Très faible,1.267,1,Very Low,Très faible,0.941,1,Very Low,Très faible,0.923,1,Very Low,Très faible,-1.396,-1,Decrease,Diminuation
823006,2.214,1,Very Low,Très faible,2.194,1,Very Low,Très faible,2.086,1,Very Low,Très faible,1.985,1,Very Low,Très faible,1.857,1,Very Low,Très faible,1.635,1,Very Low,Très faible,1.349,1,Very Low,Très faible,1.109,1,Very Low,Très faible,1.143,1,Very Low,Très faible,-1.071,-1,Decrease,Diminuation
823007,25.822,4,High,Élevé,23.638,4,High,Élevé,23.831,4,High,Élevé,21.882,3,Moderate,Moyen,18.914,3,Moderate,Moyen,16.176,3,Moderate,Moyen,12.478,3,Moderate,Moyen,11.217,3,Moderate,Moyen,11.219,3,Moderate,Moyen,-14.603,-2,Large Decrease,Grande diminuation
823008,2.373,1,Very Low,Très faible,2.349,1,Very Low,Très faible,2.179,1,Very Low,Très faible,2.044,1,Very Low,Très faible,1.651,1,Very Low,Très faible,1.348,1,Very Low,Très faible,0.958,1,Very Low,Très faible,0.832,1,Very Low,Très faible,0.846,1,Very Low,Très faible,-1.527,-1,Decrease,Diminuation
824001,12.406,3,Moderate,Moyen,11.578,3,Moderate,Moyen,11.08,3,Moderate,Moyen,9.188,2,Low,Faible,6.353,2,Low,Faible,3.952,1,Very Low,Très faible,2.793,1,Very Low,Très faible,2.261,1,Very Low,Très faible,2.372,1,Very Low,Très faible,-10.034,-2,Large Decrease,Grande diminuation
824002,9.941,2,Low,Faible,9.053,2,Low,Faible,8.739,2,Low,Faible,7.163,2,Low,Faible,4.983,1,Very Low,Très faible,3.234,1,Very Low,Très faible,2.388,1,Very Low,Très faible,1.961,1,Very Low,Très faible,2.106,1,Very Low,Très faible,-7.835,-2,Large Decrease,Grande diminuation
824003,19.563,3,Moderate,Moyen,17.503,3,Moderate,Moyen,16.748,3,Moderate,Moyen,14.372,3,Moderate,Moyen,9.935,2,Low,Faible,6.645,2,Low,Faible,4.88,1,Very Low,Très faible,3.957,1,Very Low,Très faible,4.177,1,Very Low,Très faible,-15.386,-2,Large Decrease,Grande diminuation
824004,19.065,3,Moderate,Moyen,17.335,3,Moderate,Moyen,16.657,3,Moderate,Moyen,13.816,3,Moderate,Moyen,9.475,2,Low,Faible,6.072,2,Low,Faible,4.483,1,Very Low,Très faible,3.837,1,Very Low,Très faible,4.122,1,Very Low,Très faible,-14.943,-2,Large Decrease,Grande diminuation
824005,13.294,3,Moderate,Moyen,11.934,3,Moderate,Moyen,11.594,3,Moderate,Moyen,9.546,2,Low,Faible,6.829,2,Low,Faible,4.275,1,Very Low,Très faible,2.971,1,Very Low,Très faible,2.506,1,Very Low,Très faible,2.731,1,Very Low,Très faible,-10.563,-2,Large Decrease,Grande diminuation
824006,17.941,3,Moderate,Moyen,16.355,3,Moderate,Moyen,15.69,3,Moderate,Moyen,13.038,3,Moderate,Moyen,9.173,2,Low,Faible,5.655,1,Very Low,Très faible,3.921,1,Very Low,Très faible,3.279,1,Very Low,Très faible,3.649,1,Very Low,Très faible,-14.292,-2,Large Decrease,Grande diminuation
824007,16.075,3,Moderate,Moyen,15.145,3,Moderate,Moyen,14.611,3,Moderate,Moyen,12.288,3,Moderate,Moyen,8.833,2,Low,Faible,5.08,1,Very Low,Très faible,3.024,1,Very Low,Très faible,2.813,1,Very Low,Très faible,3.283,1,Very Low,Très faible,-12.792,-2,Large Decrease,Grande diminuation
824008,4.971,1,Very Low,Très faible,4.403,1,Very Low,Très faible,4.336,1,Very Low,Très faible,3.623,1,Very Low,Très faible,2.555,1,Very Low,Très faible,1.69,1,Very Low,Très faible,1.239,1,Very Low,Très faible,0.999,1,Very Low,Très faible,1.082,1,Very Low,Très faible,-3.889,-1,Decrease,Diminuation
825001,25.157,4,High,Élevé,23.482,4,High,Élevé,22.166,4,High,Élevé,19.701,3,Moderate,Moyen,11.27,3,Moderate,Moyen,7.699,2,Low,Faible,5.569,1,Very Low,Très faible,4.464,1,Very Low,Très faible,4.567,1,Very Low,Très faible,-20.59,-2,Large Decrease,Grande diminuation
825002,9.709,2,Low,Faible,8.935,2,Low,Faible,8.594,2,Low,Faible,7.646,2,Low,Faible,4.74,1,Very Low,Très faible,3.275,1,Very Low,Très faible,2.389,1,Very Low,Très faible,1.985,1,Very Low,Très faible,2.059,1,Very Low,Très faible,-7.65,-2,Large Decrease,Grande diminuation
825003,2.511,1,Very Low,Très faible,2.348,1,Very Low,Très faible,2.225,1,Very Low,Très faible,1.938,1,Very Low,Très faible,1.188,1,Very Low,Très faible,0.761,1,Very Low,Très faible,0.541,1,Very Low,Très faible,0.452,1,Very Low,Très faible,0.473,1,Very Low,Très faible,-2.038,-1,Decrease,Diminuation
825004,16.461,3,Moderate,Moyen,15.084,3,Moderate,Moyen,14.372,3,Moderate,Moyen,12.493,3,Moderate,Moyen,7.433,2,Low,Faible,4.882,1,Very Low,Très faible,3.289,1,Very Low,Très faible,2.976,1,Very Low,Très faible,3.022,1,Very Low,Très faible,-13.439,-2,Large Decrease,Grande diminuation
825005,7.82,2,Low,Faible,7.316,2,Low,Faible,6.966,2,Low,Faible,5.951,1,Very Low,Très faible,3.567,1,Very Low,Très faible,2.259,1,Very Low,Très faible,1.714,1,Very Low,Très faible,1.474,1,Very Low,Très faible,1.517,1,Very Low,Très faible,-6.303,-2,Large Decrease,Grande diminuation
825006,7.426,2,Low,Faible,6.893,2,Low,Faible,6.51,2,Low,Faible,5.768,1,Very Low,Très faible,3.392,1,Very Low,Très faible,2.246,1,Very Low,Très faible,1.623,1,Very Low,Très faible,1.406,1,Very Low,Très faible,1.401,1,Very Low,Très faible,-6.025,-2,Large Decrease,Grande diminuation
825007,1.081,1,Very Low,Très faible,0.989,1,Very Low,Très faible,0.952,1,Very Low,Très faible,0.843,1,Very Low,Très faible,0.485,1,Very Low,Très faible,0.332,1,Very Low,Très faible,0.237,1,Very Low,Très faible,0.208,1,Very Low,Très faible,0.209,1,Very Low,Très faible,-0.872,0,Little or no change,Peu ou pas de changement
825008,24.4,4,High,Élevé,22.42,4,High,Élevé,21.807,3,Moderate,Moyen,19.153,3,Moderate,Moyen,10.865,2,Low,Faible,7.305,2,Low,Faible,5.251,1,Very Low,Très faible,4.61,1,Very Low,Très faible,4.723,1,Very Low,Très faible,-19.677,-2,Large Decrease,Grande diminuation
825009,9.682,2,Low,Faible,8.896,2,Low,Faible,8.544,2,Low,Faible,7.338,2,Low,Faible,4.48,1,Very Low,Très faible,2.824,1,Very Low,Très faible,2.04,1,Very Low,Très faible,1.851,1,Very Low,Très faible,1.889,1,Very Low,Très faible,-7.793,-2,Large Decrease,Grande diminuation
825010,6.225,2,Low,Faible,5.744,1,Very Low,Très faible,5.546,1,Very Low,Très faible,4.821,1,Very Low,Très faible,2.924,1,Very Low,Très faible,1.832,1,Very Low,Très faible,1.341,1,Very Low,Très faible,1.183,1,Very Low,Très faible,1.222,1,Very Low,Très faible,-5.003,-1,Decrease,Diminuation
825011,6.745,2,Low,Faible,6.141,2,Low,Faible,5.946,1,Very Low,Très faible,5.379,1,Very Low,Très faible,3.233,1,Very Low,Très faible,2.11,1,Very Low,Très faible,1.481,1,Very Low,Très faible,1.304,1,Very Low,Très faible,1.323,1,Very Low,Très faible,-5.422,-1,Decrease,Diminuation
825012,2.106,1,Very Low,Très faible,2.007,1,Very Low,Très faible,1.868,1,Very Low,Très faible,1.67,1,Very Low,Très faible,0.993,1,Very Low,Très faible,0.674,1,Very Low,Très faible,0.465,1,Very Low,Très faible,0.416,1,Very Low,Très faible,0.416,1,Very Low,Très faible,-1.69,-1,Decrease,Diminuation
825013,7.782,2,Low,Faible,7.107,2,Low,Faible,6.835,2,Low,Faible,6.078,2,Low,Faible,3.641,1,Very Low,Très faible,2.381,1,Very Low,Très faible,1.542,1,Very Low,Très faible,1.436,1,Very Low,Très faible,1.484,1,Very Low,Très faible,-6.298,-2,Large Decrease,Grande diminuation
825014,12.159,3,Moderate,Moyen,11.181,3,Moderate,Moyen,10.981,2,Low,Faible,9.943,2,Low,Faible,5.999,1,Very Low,Très faible,3.839,1,Very Low,Très faible,2.686,1,Very Low,Très faible,2.329,1,Very Low,Très faible,2.414,1,Very Low,Très faible,-9.745,-2,Large Decrease,Grande diminuation
825015,9.728,2,Low,Faible,8.906,2,Low,Faible,8.694,2,Low,Faible,7.82,2,Low,Faible,4.77,1,Very Low,Très faible,3.027,1,Very Low,Très faible,2.107,1,Very Low,Très faible,1.847,1,Very Low,Très faible,1.883,1,Very Low,Très faible,-7.845,-2,Large Decrease,Grande diminuation
825016,2.656,1,Very Low,Très faible,2.456,1,Very Low,Très faible,2.354,1,Very Low,Très faible,2.141,1,Very Low,Très faible,1.296,1,Very Low,Très faible,0.807,1,Very Low,Très faible,0.578,1,Very Low,Très faible,0.511,1,Very Low,Très faible,0.517,1,Very Low,Très faible,-2.139,-1,Decrease,Diminuation
825017,2.592,1,Very Low,Très faible,2.374,1,Very Low,Très faible,2.279,1,Very Low,Très faible,2.034,1,Very Low,Très faible,1.188,1,Very Low,Très faible,0.779,1,Very Low,Très faible,0.523,1,Very Low,Très faible,0.48,1,Very Low,Très faible,0.497,1,Very Low,Très faible,-2.095,-1,Decrease,Diminuation
826001,2.562,1,Very Low,Très faible,2.271,1,Very Low,Très faible,2.173,1,Very Low,Très faible,1.799,1,Very Low,Très faible,1.274,1,Very Low,Très faible,0.805,1,Very Low,Très faible,0.618,1,Very Low,Très faible,0.557,1,Very Low,Très faible,0.578,1,Very Low,Très faible,-1.984,-1,Decrease,Diminuation
826002,2.574,1,Very Low,Très faible,2.316,1,Very Low,Très faible,2.224,1,Very Low,Très faible,1.845,1,Very Low,Très faible,1.291,1,Very Low,Très faible,0.832,1,Very Low,Très faible,0.624,1,Very Low,Très faible,0.559,1,Very Low,Très faible,0.58,1,Very Low,Très faible,-1.994,-1,Decrease,Diminuation
826003,1.591,1,Very Low,Très faible,1.441,1,Very Low,Très faible,1.395,1,Very Low,Très faible,1.153,1,Very Low,Très faible,0.805,1,Very Low,Très faible,0.508,1,Very Low,Très faible,0.38,1,Very Low,Très faible,0.345,1,Very Low,Très faible,0.361,1,Very Low,Très faible,-1.23,-1,Decrease,Diminuation
826004,3.501,1,Very Low,Très faible,3.187,1,Very Low,Très faible,3.076,1,Very Low,Très faible,2.543,1,Very Low,Très faible,1.713,1,Very Low,Très faible,1.031,1,Very Low,Très faible,0.78,1,Very Low,Très faible,0.685,1,Very Low,Très faible,0.715,1,Very Low,Très faible,-2.786,-1,Decrease,Diminuation
826005,2.226,1,Very Low,Très faible,2,1,Very Low,Très faible,1.893,1,Very Low,Très faible,1.564,1,Very Low,Très faible,1.095,1,Very Low,Très faible,0.686,1,Very Low,Très faible,0.528,1,Very Low,Très faible,0.462,1,Very Low,Très faible,0.475,1,Very Low,Très faible,-1.751,-1,Decrease,Diminuation
826006,6.763,2,Low,Faible,6.106,2,Low,Faible,5.787,1,Very Low,Très faible,4.834,1,Very Low,Très faible,3.408,1,Very Low,Très faible,2.126,1,Very Low,Très faible,1.625,1,Very Low,Très faible,1.479,1,Very Low,Très faible,1.53,1,Very Low,Très faible,-5.233,-1,Decrease,Diminuation
